Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q11,1544647638.005008,433309,0,0
1,Q11,1544647638.338432,433226,0,0
2,Q17,1544647638.672057,710244,0,0
1,Q11,1544647639.282301,433446,0,0
2,Q17,1544647639.616379,700434,0,0
1,Q11,1544647640.217137,433328,0,0
1,Q11,1544647640.550918,432891,0,0
2,Q17,1544647640.883772,701130,0,0
2,Q17,1544647641.485808,700204,0,0
2,Q17,1544647642.086594,700883,0,0
1,Q11,1544647642.687525,433478,0,0
1,Q11,1544647643.021513,432813,0,0
1,Q11,1544647643.354383,433344,0,0
2,Q17,1544647643.688437,710581,0,0
2,Q17,1544647644.299787,700388,0,0
1,Q11,1544647644.900712,436780,0,0
2,Q17,1544647645.238005,700938,0,0
1,Q11,1544647645.839095,437175,0,0
1,Q11,1544647646.176467,433090,0,0
1,Q11,1544647646.510363,432468,0,0
2,Q17,1544647646.843240,703020,0,0
2,Q17,1544647647.446653,703616,0,0
1,Q11,1544647648.050163,433640,0,0
2,Q17,1544647648.384159,702015,0,0
2,Q17,1544647648.986415,701822,0,0
2,Q17,1544647649.588459,704423,0,0
2,Q17,1544647650.192760,702036,0,0
1,Q11,1544647650.795084,455632,0,0
2,Q17,1544647651.151466,701091,0,0
1,Q11,1544647651.752856,433226,0,0
2,Q17,1544647652.086964,700906,0,0
2,Q17,1544647652.688052,701445,0,0
2,Q17,1544647653.289311,702069,0,0
1,Q11,1544647653.891767,433161,0,0
1,Q11,1544647654.225860,432403,0,0
2,Q17,1544647654.558801,701419,0,0
1,Q11,1544647655.161137,432674,0,0
2,Q17,1544647655.494138,701081,0,0
2,Q17,1544647656.095277,720322,0,0
1,Q11,1544647656.715840,433842,0,0
1,Q11,1544647657.049148,433795,0,0
1,Q11,1544647657.383823,432348,0,0
1,Q11,1544647657.716193,433174,0,0
2,Q17,1544647658.049992,701315,0,0
1,Q11,1544647658.650551,434027,0,0
2,Q17,1544647658.985230,705892,0,0
2,Q17,1544647659.590514,702508,0,0
1,Q11,1544647660.193762,424087,0,0
1,Q11,1544647660.518582,373619,0,0
2,Q17,1544647660.792245,598517,0,0
2,Q17,1544647661.291541,605624,0,0
1,Q11,1544647661.797240,375354,0,0
2,Q17,1544647662.072852,598247,0,0
2,Q17,1544647662.571015,598500,0,0
2,Q17,1544647663.069353,598871,0,0
2,Q17,1544647663.567571,599493,0,0
1,Q11,1544647664.067114,374433,0,0
2,Q17,1544647664.341663,598848,0,0
1,Q11,1544647664.840530,375078,0,0
2,Q17,1544647665.116376,599238,0,0
1,Q11,1544647665.616000,381281,0,0
