Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,Q11,1544683267.805621,137630,0,0
12,Q19,1544683267.843593,399294,0,0
13,Q21,1544683268.068274,677812,6,0
2,Q2,1544683268.143172,16465849,0,0
8,Q14,1544683268.646464,597913,6,0
13,Q21,1544683268.959213,672233,9,0
13,Q21,1544683269.144643,665859,6,0
6,Q11,1544683269.531745,138594,9,0
5,Q6,1544683269.570814,154702,9,0
5,Q6,1544683269.625070,155623,9,0
5,Q6,1544683269.681309,154684,9,0
5,Q6,1544683269.711174,154725,6,0
14,Q22,1544683269.736572,101417,9,0
4,Q4,1544683269.738862,167733,9,0
14,Q22,1544683269.766582,101864,6,0
5,Q6,1544683269.768884,154878,6,0
14,Q22,1544683269.806810,101407,9,0
9,Q16,1544683269.807967,101491,9,0
4,Q4,1544683269.810276,168266,9,0
4,Q4,1544683269.824091,168583,6,0
2,Q2,1544683269.878372,17038943,9,0
9,Q16,1544683269.892191,101713,6,0
14,Q22,1544683269.893339,102199,6,0
8,Q14,1544683269.895644,594872,6,0
14,Q22,1544683270.390777,101127,6,0
5,Q6,1544683270.391918,154647,6,0
14,Q22,1544683270.447223,100717,6,0
4,Q4,1544683270.448368,168550,6,0
6,Q11,1544683270.517487,137268,6,0
8,Q14,1544683270.555469,595510,6,0
4,Q4,1544683271.050893,169256,6,0
14,Q22,1544683271.120094,101582,6,0
14,Q22,1544683271.122413,100448,6,0
2,Q2,1544683271.123552,16925621,6,0
5,Q6,1544683278.892904,299397,4,0
5,Q6,1544683279.093402,154243,4,0
4,Q4,1544683279.146965,371267,4,0
2,Q2,1544683279.233604,18815405,1,0
13,Q21,1544683279.395423,671785,3,0
6,Q11,1544683279.418627,186409,4,0
8,Q14,1544683279.505409,634069,4,0
4,Q4,1544683279.966785,174413,3,0
14,Q22,1544683280.040108,101911,4,0
6,Q11,1544683280.041294,145522,3,0
2,Q2,1544683280.042480,17939500,4,0
12,Q19,1544683280.086733,296966,3,0
6,Q11,1544683280.179540,141832,2,0
9,Q16,1544683280.222383,100221,2,0
11,Q18,1544683280.223532,4320872,2,0
14,Q22,1544683280.282945,102576,3,0
4,Q4,1544683280.285276,169114,3,0
5,Q6,1544683280.353882,157570,3,0
5,Q6,1544683280.410770,157373,3,0
5,Q6,1544683280.468790,156096,3,0
6,Q11,1544683280.524650,138057,3,0
12,Q19,1544683280.561899,231633,3,0
2,Q2,1544683280.693174,18396152,3,0
13,Q21,1544683282.425037,667941,8,0
6,Q11,1544683282.534162,140857,7,0
4,Q4,1544683282.575593,168915,7,0
14,Q22,1544683282.644839,103053,7,0
9,Q16,1544683282.648275,100422,7,0
14,Q22,1544683282.648275,101633,7,0
7,Q12,1544683282.649405,686134,7,0
5,Q6,1544683282.993416,158623,8,0
4,Q4,1544683283.052705,178106,8,0
14,Q22,1544683283.131911,101916,8,0
4,Q4,1544683283.134192,168919,8,0
6,Q11,1544683283.202968,137838,8,0
5,Q6,1544683283.235408,156040,7,0
4,Q4,1544683283.240057,169891,8,0
13,Q21,1544683283.291209,674258,7,0
5,Q6,1544683283.309842,155499,8,0
14,Q22,1544683283.364449,102594,8,0
1,Q1,1544683283.366798,194372,8,0
6,Q11,1544683283.460889,137835,8,0
1,Q1,1544683283.498111,194769,8,0
11,Q18,1544683283.592264,4921935,8,0
1,Q1,1544683283.864582,196860,7,0
14,Q22,1544683283.960949,102054,7,0
4,Q4,1544683283.963292,170205,7,0
12,Q19,1544683284.033961,305943,7,0
2,Q2,1544683284.239990,18713598,7,0
1,Q1,1544683284.443812,219705,2,0
14,Q22,1544683284.508712,107488,0,0
5,Q6,1544683284.515693,157562,0,0
7,Q12,1544683284.563315,681554,2,0
4,Q4,1544683284.572627,175771,0,0
13,Q21,1544683284.649154,660962,0,0
4,Q4,1544683284.986727,169184,5,0
14,Q22,1544683285.055800,104288,5,0
9,Q16,1544683285.060415,101202,5,0
9,Q16,1544683285.061574,101193,5,0
13,Q21,1544683285.062722,667978,5,0
9,Q16,1544683285.145628,100379,2,0
1,Q1,1544683285.145657,194507,2,0
13,Q21,1544683285.211097,664625,0,0
2,Q2,1544683285.241037,17811378,2,0
8,Q14,1544683285.630891,639615,5,0
11,Q18,1544683285.775991,4617051,0,0
9,Q16,1544683286.171309,100152,5,0
6,Q11,1544683286.171309,139462,5,0
13,Q21,1544683286.211700,667945,5,0
5,Q6,1544683286.779748,170262,5,0
2,Q2,1544683286.817751,17324539,9,0
6,Q11,1544683286.849959,138560,5,0
1,Q1,1544683286.889516,193992,5,0
9,Q16,1544683286.983962,100521,5,0
1,Q1,1544683286.985091,194411,5,0
14,Q22,1544683287.079630,103237,5,0
7,Q12,1544683287.081940,690593,5,0
5,Q6,1544683287.673275,154738,5,0
5,Q6,1544683287.728498,154838,5,0
4,Q4,1544683287.783902,168107,5,0
1,Q1,1544683287.851940,193362,5,0
2,Q2,1544683287.946347,17422086,5,0
5,Q6,1544683287.948680,160953,6,0
8,Q14,1544683288.010123,605164,6,0
14,Q22,1544683288.414367,101487,8,0
4,Q4,1544683288.415539,170353,8,0
9,Q16,1544683288.485742,101216,8,0
7,Q12,1544683288.486892,686268,8,0
7,Q12,1544683288.515496,687830,6,0
13,Q21,1544683289.074096,676994,8,0
2,Q2,1544683289.104015,16340343,6,0
13,Q21,1544683289.651970,661583,8,0
5,Q6,1544683290.213547,155374,8,0
6,Q11,1544683290.268461,138139,8,0
2,Q2,1544683290.292497,17297735,0,0
4,Q4,1544683290.306356,169662,8,0
13,Q21,1544683290.376387,663546,8,0
5,Q6,1544683290.939198,156108,8,0
4,Q4,1544683290.995481,169650,8,0
9,Q16,1544683291.065566,100596,8,0
6,Q11,1544683291.066727,138577,8,0
5,Q6,1544683291.105995,231334,8,0
14,Q22,1544683291.237320,105255,8,0
1,Q1,1544683291.243091,235872,8,0
12,Q19,1544683291.378975,287309,8,0
4,Q4,1544683291.566665,168689,8,0
7,Q12,1544683291.635944,679787,8,0
4,Q4,1544683292.216647,168361,8,0
5,Q6,1544683292.285728,154537,8,0
4,Q4,1544683292.341021,168234,8,0
6,Q11,1544683292.410060,137040,8,0
7,Q12,1544683292.448131,679237,8,0
2,Q2,1544683293.028167,18435572,8,0
6,Q11,1544683297.882223,137897,4,0
1,Q1,1544683297.919762,203057,4,0
8,Q14,1544683297.950110,613323,1,0
12,Q19,1544683298.023680,243075,4,0
4,Q4,1544683298.167602,167998,4,0
5,Q6,1544683298.235682,155277,4,0
6,Q11,1544683298.290859,137459,4,0
14,Q22,1544683298.328951,101129,4,0
1,Q1,1544683298.330113,194020,4,0
9,Q16,1544683298.424564,100459,4,0
4,Q4,1544683298.425698,168365,4,0
2,Q2,1544683298.463794,18512785,1,0
1,Q1,1544683298.494936,193027,4,0
4,Q4,1544683298.588253,168496,4,0
4,Q4,1544683298.657478,169485,4,0
6,Q11,1544683298.727809,136352,4,0
14,Q22,1544683298.764668,100808,4,0
2,Q2,1544683298.765795,18559873,4,0
6,Q11,1544683298.990090,138650,3,0
7,Q12,1544683299.028781,683735,3,0
7,Q12,1544683299.613123,684432,3,0
7,Q12,1544683300.198397,683565,3,0
13,Q21,1544683300.782414,678028,3,0
14,Q22,1544683301.361152,100819,3,0
14,Q22,1544683301.362319,101010,3,0
2,Q2,1544683301.363493,18471608,3,0
5,Q6,1544683302.853525,266896,7,0
1,Q1,1544683302.952041,194941,2,0
8,Q14,1544683303.020476,658643,7,0
4,Q4,1544683303.046929,190852,2,0
1,Q1,1544683303.137961,194634,2,0
5,Q6,1544683303.233062,156258,2,0
13,Q21,1544683303.290309,673391,2,0
5,Q6,1544683303.579018,155264,7,0
4,Q4,1544683303.634929,168533,7,0
6,Q11,1544683303.703641,137794,7,0
4,Q4,1544683303.742062,168400,7,0
1,Q1,1544683303.810812,194486,7,0
5,Q6,1544683303.864310,154917,2,0
14,Q22,1544683303.906127,113675,7,0
4,Q4,1544683303.920094,195581,2,0
1,Q1,1544683303.920094,225408,7,0
1,Q1,1544683304.015646,194609,2,0
13,Q21,1544683304.042368,676113,9,0
13,Q21,1544683304.044678,684657,7,0
9,Q16,1544683304.109794,101860,2,0
4,Q4,1544683304.110929,169623,2,0
8,Q14,1544683304.180543,642211,2,0
1,Q1,1544683304.618114,255226,9,0
13,Q21,1544683304.629669,721465,7,0
1,Q1,1544683304.722681,194671,2,0
11,Q18,1544683304.773736,4944394,9,0
14,Q22,1544683304.816810,103089,2,0
1,Q1,1544683304.819121,195127,2,0
14,Q22,1544683304.913319,103705,2,0
9,Q16,1544683304.916775,101979,2,0
2,Q2,1544683304.917929,18997337,2,0
6,Q11,1544683305.250969,138030,7,0
14,Q22,1544683305.268429,104864,5,0
14,Q22,1544683305.273074,104688,5,0
5,Q6,1544683305.277713,155456,5,0
7,Q12,1544683305.289124,730248,7,0
14,Q22,1544683305.332937,101615,5,0
1,Q1,1544683305.334110,193331,5,0
4,Q4,1544683305.344518,168064,6,0
4,Q4,1544683305.412880,168848,6,0
8,Q14,1544683305.427961,619212,5,0
1,Q1,1544683305.480885,209276,6,0
4,Q4,1544683305.590051,182107,6,0
2,Q2,1544683305.672750,17453569,6,0
14,Q22,1544683305.919645,109969,7,0
11,Q18,1544683305.930078,4869343,7,0
6,Q11,1544683305.947609,141342,5,0
1,Q1,1544683305.989555,193382,5,0
4,Q4,1544683306.083755,168392,5,0
5,Q6,1544683306.152418,155262,5,0
1,Q1,1544683306.208295,193254,5,0
5,Q6,1544683306.301415,155981,5,0
13,Q21,1544683306.357346,699262,5,0
6,Q11,1544683306.957241,137099,5,0
4,Q4,1544683306.994423,168985,5,0
9,Q16,1544683307.064334,100607,5,0
6,Q11,1544683307.065484,137248,5,0
4,Q4,1544683307.102734,169146,5,0
1,Q1,1544683307.172678,192983,5,0
14,Q22,1544683307.265692,101978,5,0
1,Q1,1544683307.268024,193220,5,0
4,Q4,1544683307.361162,169007,5,0
7,Q12,1544683307.429676,702471,5,0
14,Q22,1544683307.490180,102032,0,0
1,Q1,1544683307.492468,195363,0,0
9,Q16,1544683307.587347,101916,0,0
5,Q6,1544683307.588499,156244,0,0
1,Q1,1544683307.645278,193090,0,0
5,Q6,1544683307.738369,155379,0,0
5,Q6,1544683307.793044,156273,0,0
5,Q6,1544683307.848790,157008,0,0
9,Q16,1544683307.905684,101257,0,0
5,Q6,1544683307.906845,156314,0,0
4,Q4,1544683307.962607,172238,0,0
14,Q22,1544683308.032149,110310,5,0
13,Q21,1544683308.034486,664098,0,0
7,Q12,1544683308.041480,686652,5,0
13,Q21,1544683308.598609,663548,0,0
11,Q18,1544683308.627676,5068323,5,0
14,Q22,1544683309.162943,101017,0,0
14,Q22,1544683309.162983,102459,0,0
7,Q12,1544683309.165315,1320569,0,0
6,Q11,1544683309.617927,141813,9,0
13,Q21,1544683309.659760,825684,9,0
2,Q2,1544683310.386101,16940263,9,0
13,Q21,1544683310.386102,662955,0,0
6,Q11,1544683310.698470,139410,7,0
5,Q6,1544683310.737954,157585,7,0
4,Q4,1544683310.794929,171189,7,0
14,Q22,1544683310.865702,103396,7,0
11,Q18,1544683310.869153,5240889,7,0
13,Q21,1544683310.949251,666566,0,0
2,Q2,1544683311.363274,15742432,8,0
2,Q2,1544683311.516456,16147595,0,0
6,Q11,1544683313.596445,137456,5,0
13,Q21,1544683313.633957,672078,5,0
12,Q19,1544683314.205560,360683,5,0
13,Q21,1544683314.465297,667835,5,0
4,Q4,1544683315.033684,169807,5,0
14,Q22,1544683315.103854,103723,5,0
14,Q22,1544683315.108432,101853,5,0
6,Q11,1544683315.110706,186565,5,0
2,Q2,1544683315.197104,17328347,5,0
14,Q22,1544683316.009832,102997,7,0
14,Q22,1544683316.012082,102015,7,0
2,Q2,1544683316.013200,17254709,7,0
6,Q11,1544683316.876062,139899,1,0
7,Q12,1544683316.915982,686814,1,0
14,Q22,1544683317.225901,116895,4,0
1,Q1,1544683317.242796,196588,4,0
2,Q2,1544683317.340235,16373762,4,0
5,Q6,1544683317.502825,155899,1,0
6,Q11,1544683317.559242,137125,1,0
14,Q22,1544683317.597152,102214,1,0
1,Q1,1544683317.599448,195187,1,0
6,Q11,1544683317.694959,137609,1,0
5,Q6,1544683317.732942,154453,1,0
1,Q1,1544683317.788185,192737,1,0
14,Q22,1544683317.881358,101346,1,0
1,Q1,1544683317.883654,192446,1,0
9,Q16,1544683317.976815,100584,1,0
2,Q2,1544683317.977985,16903472,1,0
5,Q6,1544683319.735928,155720,3,0
4,Q4,1544683319.791652,168940,3,0
14,Q22,1544683319.861317,101361,3,0
7,Q12,1544683319.863602,681691,3,0
12,Q19,1544683320.445829,235949,3,0
7,Q12,1544683320.581679,684698,3,0
6,Q11,1544683321.166812,145807,3,0
13,Q21,1544683321.211835,667890,3,0
2,Q2,1544683321.780098,18099555,3,0
14,Q22,1544683323.026712,104367,6,0
13,Q21,1544683323.031312,667473,6,0
4,Q4,1544683323.599269,168459,6,0
11,Q18,1544683323.668358,4251867,6,0
1,Q1,1544683323.814441,195489,2,0
5,Q6,1544683323.909758,157794,2,0
5,Q6,1544683323.968266,154924,2,0
13,Q21,1544683324.023466,668289,2,0
8,Q14,1544683324.592448,668184,2,0
7,Q12,1544683325.160507,685092,2,0
6,Q11,1544683325.746030,142403,2,0
4,Q4,1544683325.788708,169519,2,0
1,Q1,1544683325.858945,193854,2,0
13,Q21,1544683325.952518,675487,2,0
4,Q4,1544683326.528775,170419,2,0
6,Q11,1544683326.600205,137175,2,0
2,Q2,1544683326.638137,18763810,2,0
1,Q1,1544683327.005487,194969,8,0
14,Q22,1544683327.099637,102704,8,0
14,Q22,1544683327.101880,101513,8,0
4,Q4,1544683327.103002,169486,8,0
5,Q6,1544683327.171861,181503,8,0
1,Q1,1544683327.225886,195407,9,0
4,Q4,1544683327.253393,251917,8,0
11,Q18,1544683327.322037,4315476,9,0
14,Q22,1544683327.406117,100678,8,0
14,Q22,1544683327.407280,100638,8,0
2,Q2,1544683327.407310,16574518,8,0
2,Q2,1544683327.564197,17324730,0,0
6,Q11,1544683327.820381,138623,6,0
1,Q1,1544683327.859307,195597,6,0
4,Q4,1544683327.955923,168370,6,0
2,Q2,1544683328.023836,16960173,6,0
4,Q4,1544683331.537337,169395,9,0
2,Q2,1544683331.607611,19097216,9,0
2,Q2,1544683332.426354,18896418,5,0
6,Q11,1544683333.168684,137979,7,0
6,Q11,1544683333.207231,137008,7,0
13,Q21,1544683333.244605,679700,7,0
8,Q14,1544683333.614092,616347,4,0
11,Q18,1544683333.824302,4021136,7,0
4,Q4,1544683334.130606,169786,4,0
13,Q21,1544683334.199757,671911,4,0
7,Q12,1544683334.771797,688588,4,0
1,Q1,1544683334.782140,192911,1,0
11,Q18,1544683334.874156,4209987,1,0
12,Q19,1544683335.360979,238273,4,0
2,Q2,1544683335.499375,17846842,4,0
11,Q18,1544683337.745974,4465771,7,0
5,Q6,1544683338.985046,154272,1,0
6,Q11,1544683339.039090,209385,1,0
2,Q2,1544683339.148628,17789569,1,0
4,Q4,1544683339.779374,239057,3,0
5,Q6,1544683339.918459,172647,3,0
5,Q6,1544683339.992166,155640,3,0
13,Q21,1544683340.048502,662141,3,0
4,Q4,1544683340.610723,171003,3,0
4,Q4,1544683340.680971,171961,3,0
6,Q11,1544683340.756117,138110,3,0
4,Q4,1544683340.794783,170990,3,0
1,Q1,1544683340.865878,194363,3,0
1,Q1,1544683340.959929,193639,3,0
9,Q16,1544683341.052748,103151,3,0
14,Q22,1544683341.055085,102196,3,0
4,Q4,1544683341.057401,168634,3,0
7,Q12,1544683341.125900,685059,3,0
14,Q22,1544683341.710485,101804,3,0
14,Q22,1544683341.711646,101748,3,0
4,Q4,1544683341.712819,172096,3,0
14,Q22,1544683341.784909,102014,3,0
4,Q4,1544683341.787195,168798,3,0
13,Q21,1544683341.856692,679299,3,0
9,Q16,1544683342.111095,103038,7,0
4,Q4,1544683342.113430,170359,7,0
6,Q11,1544683342.183085,141044,7,0
5,Q6,1544683342.223680,158537,7,0
5,Q6,1544683342.281808,160691,7,0
1,Q1,1544683342.342128,196676,7,0
6,Q11,1544683342.436168,140721,3,0
2,Q2,1544683342.438479,16824826,7,0
13,Q21,1544683342.477737,950122,3,0
8,Q14,1544683343.328749,636388,3,0
8,Q14,1544683343.864772,626082,3,0
14,Q22,1544683343.882224,107210,8,0
14,Q22,1544683343.889178,101615,8,0
13,Q21,1544683343.890332,665186,8,0
6,Q11,1544683344.390787,140453,3,0
13,Q21,1544683344.431420,662297,3,0
2,Q2,1544683344.455823,16332624,8,0
5,Q6,1544683344.789215,155071,0,0
1,Q1,1544683344.844302,230280,0,0
5,Q6,1544683344.883806,155341,6,0
13,Q21,1544683344.938809,668373,6,0
2,Q2,1544683344.974288,15671493,0,0
2,Q2,1544683344.993933,16435767,3,0
2,Q2,1544683345.301971,17350360,2,0
14,Q22,1544683345.507857,104241,6,0
4,Q4,1544683345.512489,205671,6,0
2,Q2,1544683345.617243,14794608,6,0
1,Q1,1544683350.604724,195998,9,0
2,Q2,1544683350.700513,17048231,9,0
4,Q4,1544683351.222790,169300,5,0
2,Q2,1544683351.293190,16976110,5,0
2,Q2,1544683353.246444,16433293,4,0
14,Q22,1544683356.838852,103847,1,0
9,Q16,1544683356.843347,100395,1,0
9,Q16,1544683356.844476,99843,1,0
13,Q21,1544683356.844476,1004429,1,0
13,Q21,1544683357.748941,926797,1,0
8,Q14,1544683358.575192,691452,1,0
6,Q11,1544683359.162595,148284,7,0
7,Q12,1544683359.165969,734118,1,0
12,Q19,1544683359.211741,330666,7,0
2,Q2,1544683359.443172,16652742,7,0
5,Q6,1544683359.800338,157712,1,0
4,Q4,1544683359.857837,170445,1,0
5,Q6,1544683359.928255,155382,1,0
13,Q21,1544683359.983505,668188,1,0
14,Q22,1544683360.311897,104621,6,0
7,Q12,1544683360.316516,683931,6,0
5,Q6,1544683360.545522,157739,0,0
5,Q6,1544683360.552280,153637,1,0
6,Q11,1544683360.603383,205664,0,0
13,Q21,1544683360.606817,664087,1,0
6,Q11,1544683360.688491,179648,8,0
1,Q1,1544683360.709118,208406,0,0
2,Q2,1544683360.768666,15755670,8,0
14,Q22,1544683360.818246,102326,0,0
4,Q4,1544683360.820553,169961,0,0
14,Q22,1544683360.890746,101823,0,0
6,Q11,1544683360.893039,171015,0,0
7,Q12,1544683360.901124,699353,6,0
9,Q16,1544683360.964360,104130,0,0
1,Q1,1544683360.968951,277868,0,0
1,Q1,1544683361.146524,193914,0,0
1,Q1,1544683361.170779,232777,1,0
6,Q11,1544683361.240566,137902,0,0
6,Q11,1544683361.278819,137447,0,0
5,Q6,1544683361.303131,157629,1,0
1,Q1,1544683361.315728,193425,0,0
4,Q4,1544683361.329375,174204,3,0
14,Q22,1544683361.360896,104314,1,0
14,Q22,1544683361.365372,101134,1,0
14,Q22,1544683361.366529,101000,1,0
7,Q12,1544683361.366530,690544,1,0
8,Q14,1544683361.403069,608489,3,0
4,Q4,1544683361.408808,169253,0,0
6,Q11,1544683361.477708,138462,0,0
2,Q2,1544683361.500614,15356967,6,0
2,Q2,1544683361.516288,15635446,0,0
2,Q2,1544683361.912396,15922055,3,0
2,Q2,1544683361.957285,16840997,1,0
5,Q6,1544683362.552596,208731,2,0
13,Q21,1544683362.661154,714053,2,0
12,Q19,1544683363.275698,306853,2,0
14,Q22,1544683363.483099,102578,2,0
2,Q2,1544683363.486567,18465234,2,0
14,Q22,1544683367.647866,104361,9,0
4,Q4,1544683367.651291,171141,9,0
8,Q14,1544683367.721417,621480,9,0
5,Q6,1544683368.169046,157257,5,0
5,Q6,1544683368.225270,156766,5,0
6,Q11,1544683368.242449,139035,9,0
6,Q11,1544683368.281502,138784,9,0
12,Q19,1544683368.282652,305749,5,0
6,Q11,1544683368.320611,137852,9,0
5,Q6,1544683368.358592,155314,9,0
13,Q21,1544683368.413774,672001,9,0
5,Q6,1544683368.488564,155013,5,0
4,Q4,1544683368.542749,169711,5,0
1,Q1,1544683368.612735,193758,5,0
2,Q2,1544683368.707171,19044729,5,0
5,Q6,1544683368.986017,154603,9,0
1,Q1,1544683369.041185,194198,9,0
2,Q2,1544683369.135673,18879632,9,0
8,Q14,1544683369.580225,605217,4,0
9,Q16,1544683370.085835,100778,4,0
5,Q6,1544683370.086980,155362,4,0
13,Q21,1544683370.143314,661478,4,0
13,Q21,1544683370.705740,661763,4,0
7,Q12,1544683371.267704,679865,4,0
5,Q6,1544683371.847691,155453,4,0
14,Q22,1544683371.904103,102931,4,0
13,Q21,1544683371.907555,662458,4,0
14,Q22,1544683372.469661,115586,4,0
14,Q22,1544683372.485790,100841,4,0
4,Q4,1544683372.486940,168909,4,0
4,Q4,1544683372.556245,168416,4,0
14,Q22,1544683372.624465,101747,4,0
4,Q4,1544683372.626785,168307,4,0
7,Q12,1544683372.695998,677032,4,0
6,Q11,1544683373.273963,136753,4,0
13,Q21,1544683373.310827,667693,4,0
4,Q4,1544683373.877499,170872,4,0
2,Q2,1544683373.948673,18420710,4,0
4,Q4,1544683375.996118,169367,7,0
4,Q4,1544683376.066311,168398,7,0
6,Q11,1544683376.135272,143598,7,0
7,Q12,1544683376.179086,682318,7,0
4,Q4,1544683376.424219,171134,8,0
4,Q4,1544683376.495832,168806,8,0
4,Q4,1544683376.564903,168397,8,0
14,Q22,1544683376.634013,112717,8,0
4,Q4,1544683376.646629,168898,8,0
1,Q1,1544683376.715792,249590,8,0
4,Q4,1544683376.757225,172406,6,0
12,Q19,1544683376.761811,475335,7,0
5,Q6,1544683376.830046,155222,6,0
2,Q2,1544683376.865787,17625031,8,0
1,Q1,1544683376.885377,197360,6,0
1,Q1,1544683376.982070,196415,6,0
6,Q11,1544683377.051132,141384,0,0
5,Q6,1544683377.078528,154515,6,0
5,Q6,1544683377.093465,156435,0,0
1,Q1,1544683377.133730,194031,6,0
14,Q22,1544683377.137227,101400,7,0
4,Q4,1544683377.138415,172764,7,0
9,Q16,1544683377.149979,102583,0,0
14,Q22,1544683377.152242,102673,0,0
4,Q4,1544683377.154554,184217,0,0
1,Q1,1544683377.210893,201038,7,0
9,Q16,1544683377.226980,101536,6,0
14,Q22,1544683377.228115,101800,6,0
5,Q6,1544683377.229278,155419,6,0
13,Q21,1544683377.238351,674126,0,0
8,Q14,1544683377.285287,617371,6,0
2,Q2,1544683377.311817,18609642,7,0
4,Q4,1544683377.734579,169573,3,0
2,Q2,1544683377.803429,17464294,6,0
6,Q11,1544683377.804554,170553,3,0
4,Q4,1544683377.812575,172168,0,0
4,Q4,1544683377.874791,169022,3,0
13,Q21,1544683377.884002,688204,0,0
1,Q1,1544683377.943787,195957,3,0
13,Q21,1544683378.040158,711843,3,0
4,Q4,1544683378.471999,188033,0,0
14,Q22,1544683378.561010,101170,0,0
4,Q4,1544683378.562174,257370,0,0
4,Q4,1544683378.652039,301305,3,0
2,Q2,1544683378.698834,17034629,1,0
4,Q4,1544683378.719106,230579,0,0
4,Q4,1544683378.849886,176036,0,0
6,Q11,1544683378.853389,137938,3,0
1,Q1,1544683378.892391,191883,3,0
6,Q11,1544683378.926837,139265,0,0
1,Q1,1544683378.967156,193733,0,0
8,Q14,1544683378.984453,686202,3,0
4,Q4,1544683379.061504,169683,0,0
4,Q4,1544683379.131582,167908,0,0
7,Q12,1544683379.199644,711828,0,0
2,Q2,1544683379.570476,17006010,3,0
