Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q2,1544644760.099386,699290,5,0
2,Q11,1544644760.202093,401096,2,0
2,Q11,1544644760.503462,398194,2,0
1,Q2,1544644760.587133,698834,6,0
3,Q16,1544644760.590371,2386366,1,0
1,Q2,1544644760.698777,718085,5,0
4,Q17,1544644760.802636,652788,2,0
2,Q11,1544644761.081870,405039,9,0
3,Q16,1544644761.186390,2504270,6,0
3,Q16,1544644761.316474,2375143,5,0
3,Q16,1544644761.355835,2330665,2,0
4,Q17,1544644761.387554,708754,9,0
2,Q11,1544644761.540426,401829,4,0
5,Q19,1544644761.738910,749119,3,0
4,Q17,1544644761.842778,675181,4,0
2,Q11,1544644761.950908,399545,0,0
1,Q2,1544644761.996884,654061,9,0
4,Q17,1544644762.009993,676686,7,0
5,Q19,1544644762.250137,724134,0,0
3,Q16,1544644762.388006,2388948,3,0
3,Q16,1544644762.392362,2499318,8,0
2,Q11,1544644762.417366,400703,4,0
2,Q11,1544644762.550772,403774,9,0
5,Q19,1544644762.586624,759508,7,0
4,Q17,1544644762.718064,669169,4,0
2,Q11,1544644762.854241,405218,9,0
5,Q19,1544644762.873925,726175,0,0
4,Q17,1544644762.877201,637300,1,0
5,Q19,1544644763.160169,775496,9,0
4,Q17,1544644763.246151,703511,7,0
5,Q19,1544644763.301340,760729,4,0
5,Q19,1544644763.414652,746990,1,0
1,Q2,1544644763.499922,730656,0,0
4,Q17,1544644763.585819,661583,2,0
4,Q17,1544644763.590123,651338,6,0
5,Q19,1544644763.591200,776280,5,0
4,Q17,1544644763.835967,662968,9,0
2,Q11,1544644763.850045,400444,7,0
1,Q2,1544644763.961854,734167,4,0
2,Q11,1544644764.062162,395879,1,0
5,Q19,1544644764.130287,751417,0,0
2,Q11,1544644764.141108,406930,6,0
3,Q16,1544644764.147604,2334147,2,0
5,Q19,1544644764.150845,749730,7,0
3,Q16,1544644764.267577,2375849,5,0
5,Q19,1544644764.358417,741860,1,0
1,Q2,1544644764.398466,676249,9,0
2,Q11,1544644764.447189,401471,6,0
1,Q2,1544644764.595862,754875,4,0
5,Q19,1544644764.677003,744987,3,0
1,Q2,1544644764.749053,728458,6,0
1,Q2,1544644764.781384,695983,0,0
2,Q11,1544644764.791134,406688,8,0
4,Q17,1544644764.800877,663922,7,0
4,Q17,1544644764.975217,683198,9,0
4,Q17,1544644765.000126,640702,1,0
3,Q16,1544644765.097199,2485977,8,0
3,Q16,1544644765.250927,2487697,4,0
1,Q2,1544644765.321321,698040,3,0
5,Q19,1544644765.364726,759860,7,0
2,Q11,1544644765.376659,410292,0,0
5,Q19,1544644765.376659,762757,6,0
5,Q19,1544644765.540544,732078,1,0
4,Q17,1544644765.557925,702925,9,0
4,Q17,1544644765.686828,658259,0,0
5,Q19,1544644765.918406,730242,3,0
1,Q2,1544644766.023764,693115,7,0
4,Q17,1544644766.038965,651576,6,0
5,Q19,1544644766.161730,773199,9,0
1,Q2,1544644766.172593,688398,1,0
3,Q16,1544644766.245424,2363016,0,0
1,Q2,1544644766.381285,689648,2,0
4,Q17,1544644766.543040,676466,5,0
5,Q19,1544644766.548356,720819,3,0
3,Q16,1544644766.590417,2461780,6,0
3,Q16,1544644766.617188,2459818,7,0
5,Q19,1544644766.760526,747224,1,0
4,Q17,1544644766.834420,671723,9,0
1,Q2,1544644766.970987,693626,2,0
4,Q17,1544644767.119684,678135,5,0
4,Q17,1544644767.169627,649275,3,0
2,Q11,1544644767.406449,398894,9,0
2,Q11,1544644767.407534,396991,1,0
5,Q19,1544644767.483332,748877,8,0
2,Q11,1544644767.564335,399813,2,0
3,Q16,1544644767.638579,2504894,4,0
5,Q19,1544644767.698365,776116,5,0
2,Q11,1544644767.704885,395871,1,0
1,Q2,1544644767.705971,686170,9,0
1,Q2,1544644767.718310,669076,3,0
2,Q11,1544644767.863979,400606,2,0
5,Q19,1544644768.000074,730739,1,0
4,Q17,1544644768.131865,629282,8,0
1,Q2,1544644768.164017,706575,2,0
4,Q17,1544644768.287354,641755,3,0
1,Q2,1544644768.291645,689375,9,0
3,Q16,1544644768.374194,2384306,5,0
5,Q19,1544644768.508543,744009,0,0
2,Q11,1544644768.630120,398712,1,0
5,Q19,1544644768.660533,745076,8,0
4,Q17,1544644768.771290,665295,2,0
2,Q11,1544644768.829955,403664,3,0
4,Q17,1544644768.881155,678247,9,0
3,Q16,1544644768.928921,2404895,1,0
4,Q17,1544644768.951689,711992,6,0
3,Q16,1544644768.977168,2438547,7,0
4,Q17,1544644769.133608,663805,3,0
2,Q11,1544644769.153086,397878,0,0
3,Q16,1544644769.306373,2542672,8,0
1,Q2,1544644769.335752,716198,2,0
5,Q19,1544644769.452020,731063,0,0
5,Q19,1544644769.459633,769477,9,0
2,Q11,1544644769.562925,402185,6,0
1,Q2,1544644769.697672,676666,3,0
4,Q17,1544644769.865473,710010,6,0
1,Q2,1544644769.951962,724426,2,0
5,Q19,1544644770.043838,754395,4,0
2,Q11,1544644770.083309,396925,0,0
2,Q11,1544644770.129455,404719,9,0
4,Q17,1544644770.274262,650135,3,0
2,Q11,1544644770.380177,400855,0,0
4,Q17,1544644770.434286,683281,9,0
4,Q17,1544644770.475318,716728,6,0
2,Q11,1544644770.575927,417876,2,0
5,Q19,1544644770.659180,771198,5,0
3,Q16,1544644770.681033,2338794,0,0
1,Q2,1544644770.698185,687476,4,0
3,Q16,1544644770.824136,2321761,3,0
1,Q2,1544644770.893312,675107,2,0
1,Q2,1544644771.017609,725445,9,0
2,Q11,1544644771.092253,400106,6,0
1,Q2,1544644771.233983,682438,1,0
4,Q17,1544644771.286130,657591,4,0
1,Q2,1544644771.316433,734332,7,0
3,Q16,1544644771.329449,2392891,5,0
5,Q19,1544644771.393004,786900,6,0
1,Q2,1544644771.468224,698011,2,0
3,Q16,1544644771.643706,2361806,9,0
4,Q17,1544644771.749461,629162,8,0
3,Q16,1544644771.816320,2335205,1,0
4,Q17,1544644771.843330,663221,4,0
3,Q16,1544644771.951304,2388814,7,0
5,Q19,1544644772.065656,769570,2,0
5,Q19,1544644772.079748,783363,6,0
4,Q17,1544644772.278670,631783,8,0
1,Q2,1544644772.406355,684332,4,0
1,Q2,1544644772.735627,696010,2,0
5,Q19,1544644772.762665,786011,6,0
2,Q11,1544644772.810290,405586,8,0
1,Q2,1544644772.919539,685955,0,0
1,Q2,1544644772.989755,708665,4,0
2,Q11,1544644773.045171,399357,3,0
1,Q2,1544644773.115754,728529,8,0
5,Q19,1544644773.331891,738710,2,0
5,Q19,1544644773.343853,723620,3,0
4,Q17,1544644773.449067,711625,6,0
5,Q19,1544644773.505161,781302,0,0
3,Q16,1544644773.598375,2449651,4,0
4,Q17,1544644773.622029,671249,5,0
1,Q2,1544644773.743280,747358,8,0
2,Q11,1544644773.905194,405632,9,0
5,Q19,1544644773.966924,718535,3,0
3,Q16,1544644773.970152,2411224,2,0
5,Q19,1544644774.051645,722998,1,0
1,Q2,1544644774.060257,695694,6,0
5,Q19,1544644774.186092,761781,0,0
2,Q11,1544644774.193673,401472,5,0
1,Q2,1544644774.209989,691134,9,0
3,Q16,1544644774.239340,2360390,7,0
2,Q11,1544644774.390224,411351,8,0
1,Q2,1544644774.494379,745193,5,0
2,Q11,1544644774.585518,398181,3,0
4,Q17,1544644774.656051,724949,6,0
2,Q11,1544644774.674505,396302,1,0
5,Q19,1544644774.701651,758244,8,0
4,Q17,1544644774.801036,675779,9,0
4,Q17,1544644774.847220,694069,0,0
3,Q16,1544644774.883716,2362708,3,0
1,Q2,1544644774.969866,658765,1,0
5,Q19,1544644775.139361,786458,5,0
1,Q2,1544644775.280850,719753,6,0
4,Q17,1544644775.360154,650013,8,0
4,Q17,1544644775.376458,676790,9,0
4,Q17,1544644775.441335,677989,0,0
5,Q19,1544644775.528875,737738,1,0
4,Q17,1544644775.825107,683737,5,0
5,Q19,1544644775.901193,780553,6,0
5,Q19,1544644775.909874,744343,8,0
2,Q11,1544644775.948717,398005,4,0
2,Q11,1544644775.954107,403230,9,0
2,Q11,1544644776.019885,396974,0,0
4,Q17,1544644776.166112,652569,1,0
3,Q16,1544644776.246185,2548710,4,0
2,Q11,1544644776.257000,405055,9,0
1,Q2,1544644776.281862,725274,2,0
5,Q19,1544644776.316762,725727,0,0
3,Q16,1544644776.408078,2391607,5,0
1,Q2,1544644776.499377,706359,7,0
2,Q11,1544644776.554280,407791,8,0
2,Q11,1544644776.562750,399320,9,0
5,Q19,1544644776.582032,790377,6,0
5,Q19,1544644776.718993,730092,1,0
5,Q19,1544644776.862569,736712,8,0
4,Q17,1544644776.862569,692002,9,0
4,Q17,1544644776.907973,652387,2,0
4,Q17,1544644776.942568,632157,0,0
1,Q2,1544644777.105563,710690,7,0
1,Q2,1544644777.146668,690415,3,0
3,Q16,1544644777.272237,2294207,6,0
5,Q19,1544644777.348299,746208,1,0
2,Q11,1544644777.454590,407092,9,0
5,Q19,1544644777.460022,757803,2,0
3,Q16,1544644777.474135,2357217,0,0
4,Q17,1544644777.499116,636307,8,0
4,Q17,1544644777.716074,675195,7,0
4,Q17,1544644777.737787,671979,3,0
3,Q16,1544644777.761636,2324304,9,0
4,Q17,1544644777.993802,637703,1,0
5,Q19,1544644778.035078,739981,8,0
1,Q2,1544644778.117264,683600,2,0
2,Q11,1544644778.290536,399921,7,0
4,Q17,1544644778.308984,651156,3,0
3,Q16,1544644778.531532,2347804,1,0
3,Q16,1544644778.590208,2442681,7,0
2,Q11,1544644778.674843,402744,8,0
1,Q2,1544644778.694396,696064,4,0
3,Q16,1544644778.699831,2418649,5,0
2,Q11,1544644778.700917,398661,2,0
3,Q16,1544644778.859977,2345129,3,0
1,Q2,1544644778.977011,667883,8,0
1,Q2,1544644778.998739,675225,2,0
2,Q11,1544644779.289824,397826,4,0
5,Q19,1544644779.466917,762781,6,0
5,Q19,1544644779.544994,755778,8,0
5,Q19,1544644779.573722,753509,2,0
1,Q2,1544644779.587692,723585,4,0
4,Q17,1544644779.731381,645885,0,0
4,Q17,1544644779.985826,636878,9,0
4,Q17,1544644780.129486,683355,6,0
3,Q16,1544644780.200946,2419000,8,0
1,Q2,1544644780.210639,692699,4,0
3,Q16,1544644780.226907,2311190,2,0
2,Q11,1544644780.276830,396991,0,0
3,Q16,1544644780.521887,2327685,9,0
1,Q2,1544644780.574034,686113,0,0
4,Q17,1544644780.712079,668741,6,0
2,Q11,1544644780.793231,383792,1,0
5,Q19,1544644780.803501,748530,4,0
5,Q19,1544644780.932937,742652,7,0
1,Q2,1544644781.017722,673655,5,0
3,Q16,1544644781.077310,2329866,1,0
3,Q16,1544644781.105993,2329309,3,0
2,Q11,1544644781.161072,398323,0,0
3,Q16,1544644781.280422,2341014,6,0
2,Q11,1544644781.452286,395088,4,0
1,Q2,1544644781.459855,676812,0,0
3,Q16,1544644781.575432,2480381,7,0
2,Q11,1544644781.591513,399507,5,0
3,Q16,1544644781.746867,2492393,4,0
4,Q17,1544644781.890510,660726,5,0
4,Q17,1544644782.036364,664386,0,0
1,Q2,1544644782.437901,680299,2,0
4,Q17,1544644782.450753,671116,5,0
4,Q17,1544644782.520437,641142,8,0
2,Q11,1544644782.601018,399955,0,0
1,Q2,1544644782.749586,689528,9,0
1,Q2,1544644782.901227,688486,0,0
4,Q17,1544644783.017839,660888,2,0
5,Q19,1544644783.022142,766067,5,0
1,Q2,1544644783.062187,741323,8,0
1,Q2,1544644783.307402,680386,1,0
1,Q2,1544644783.335302,679411,3,0
2,Q11,1544644783.338519,407578,9,0
1,Q2,1544644783.489743,678746,0,0
4,Q17,1544644783.522320,672389,6,0
2,Q11,1544644783.578877,398780,2,0
1,Q2,1544644783.646151,706310,9,0
2,Q11,1544644783.687944,399960,5,0
5,Q19,1544644783.703089,765866,8,0
4,Q17,1544644783.877288,661404,2,0
3,Q16,1544644783.887042,2366821,1,0
1,Q2,1544644783.914086,691086,3,0
5,Q19,1544644783.956289,763340,7,0
1,Q2,1544644783.987941,726301,5,0
4,Q17,1544644784.068557,648303,0,0
2,Q11,1544644784.095370,402219,6,0
3,Q16,1544644784.139397,2464913,4,0
1,Q2,1544644784.252588,705458,9,0
3,Q16,1544644784.368366,2479822,8,0
4,Q17,1544644784.397593,670550,6,0
2,Q11,1544644784.438682,400238,2,0
5,Q19,1544644784.504663,724580,3,0
2,Q11,1544644784.614310,401141,5,0
4,Q17,1544644784.616476,629734,0,0
4,Q17,1544644784.619725,673146,7,0
2,Q11,1544644784.738601,401240,2,0
4,Q17,1544644784.857654,669513,9,0
3,Q16,1544644784.915004,2407468,5,0
3,Q16,1544644784.967963,2487870,6,0
4,Q17,1544644785.039344,660071,2,0
1,Q2,1544644785.129139,680619,3,0
4,Q17,1544644785.146467,637665,0,0
2,Q11,1544644785.192924,400503,7,0
1,Q2,1544644785.427665,689154,9,0
5,Q19,1544644785.493610,757012,7,0
2,Q11,1544644785.599759,400074,2,0
4,Q17,1544644785.684066,655113,0,0
4,Q17,1544644785.709975,653992,3,0
2,Q11,1544644785.900297,398563,2,0
3,Q16,1544644786.017010,2356818,9,0
4,Q17,1544644786.151014,672422,7,0
2,Q11,1544644786.154258,397001,1,0
2,Q11,1544644786.198696,399049,2,0
2,Q11,1544644786.239615,397103,0,0
5,Q19,1544644786.264418,727040,3,0
1,Q2,1544644786.451289,677745,1,0
2,Q11,1544644786.497842,399263,2,0
1,Q2,1544644786.504328,696526,4,0
5,Q19,1544644786.536761,725907,0,0
1,Q2,1544644786.723655,705756,7,0
3,Q16,1544644786.748531,2476125,8,0
4,Q17,1544644786.797154,655190,2,0
5,Q19,1544644786.891213,734897,3,0
1,Q2,1544644787.028431,697390,1,0
5,Q19,1544644787.100869,755889,4,0
4,Q17,1544644787.162720,658076,0,0
4,Q17,1544644787.223260,691507,5,0
3,Q16,1544644787.328742,2443518,7,0
5,Q19,1544644787.358757,747041,2,0
5,Q19,1544644787.358788,743455,6,0
2,Q11,1544644787.525528,401158,3,0
3,Q16,1544644787.625177,2404242,1,0
3,Q16,1544644787.720386,2323012,0,0
5,Q19,1544644787.756196,750676,4,0
1,Q2,1544644787.814623,708131,5,0
3,Q16,1544644787.826533,2316371,3,0
4,Q17,1544644788.002542,667926,6,0
4,Q17,1544644788.005777,659973,2,0
2,Q11,1544644788.273630,400973,9,0
4,Q17,1544644788.407112,668469,4,0
2,Q11,1544644788.423245,399142,5,0
5,Q19,1544644788.565765,759184,2,0
1,Q2,1544644788.570111,684477,6,0
1,Q2,1544644788.574457,702460,9,0
5,Q19,1544644788.721845,760154,5,0
3,Q16,1544644788.974978,2414572,4,0
3,Q16,1544644789.124582,2353180,8,0
4,Q17,1544644789.155170,665478,6,0
1,Q2,1544644789.176673,709795,9,0
5,Q19,1544644789.225082,753607,2,0
4,Q17,1544644789.382944,674103,5,0
1,Q2,1544644789.671855,698979,7,0
2,Q11,1544644789.721208,404724,6,0
3,Q16,1544644789.786325,2397882,9,0
3,Q16,1544644789.878596,2426265,2,0
1,Q2,1544644789.929002,734093,1,0
4,Q17,1544644789.942933,636432,0,0
5,Q19,1544644789.956866,760698,5,0
1,Q2,1544644790.025610,675863,6,0
5,Q19,1544644790.043565,724465,3,0
5,Q19,1544644790.270882,766295,7,0
3,Q16,1544644790.479335,2312394,0,0
1,Q2,1544644790.562814,723749,1,0
1,Q2,1544644790.601769,684794,6,0
2,Q11,1544644790.618034,400086,5,0
4,Q17,1544644790.667813,648402,3,0
4,Q17,1544644790.917867,671369,5,0
5,Q19,1544644790.937396,765650,7,0
2,Q11,1544644791.185926,402266,6,0
1,Q2,1544644791.185926,746325,1,0
3,Q16,1544644791.216300,2286729,3,0
1,Q2,1544644791.289968,697656,4,0
2,Q11,1544644791.377685,402773,8,0
5,Q19,1544644791.487583,760099,6,0
4,Q17,1544644791.488667,672669,5,0
4,Q17,1544644791.602475,689660,7,0
2,Q11,1544644791.680707,401421,8,0
3,Q16,1544644791.831457,2301303,1,0
4,Q17,1544644791.886784,690663,4,0
1,Q2,1544644791.982337,660998,8,0
4,Q17,1544644792.062208,688673,5,0
2,Q11,1544644792.084647,405721,9,0
4,Q17,1544644792.148337,669150,6,0
3,Q16,1544644792.192335,2432027,7,0
3,Q16,1544644792.205221,2419125,2,0
4,Q17,1544644792.390109,629630,9,0
1,Q2,1544644792.476944,686128,4,0
3,Q16,1544644792.543129,2318898,8,0
2,Q11,1544644792.650317,401244,5,0
1,Q2,1544644792.691632,656883,0,0
3,Q16,1544644792.717653,2334221,6,0
1,Q2,1544644792.919563,669001,9,0
2,Q11,1544644792.951063,398521,5,0
1,Q2,1544644793.062918,659856,4,0
3,Q16,1544644793.248203,2326801,0,0
3,Q16,1544644793.249285,2313463,5,0
1,Q2,1544644793.402928,661574,3,0
5,Q19,1544644793.488226,747597,9,0
4,Q17,1544644793.623431,653955,4,0
3,Q16,1544644793.964955,2319259,3,0
1,Q2,1544644794.032025,657391,1,0
3,Q16,1544644794.136100,2321790,9,0
2,Q11,1544644794.177214,402736,4,0
3,Q16,1544644794.481010,2339156,4,0
2,Q11,1544644794.524800,398701,2,0
2,Q11,1544644794.524800,398438,7,0
1,Q2,1544644794.589293,678194,1,0
4,Q17,1544644794.762418,618890,8,0
4,Q17,1544644794.822922,668728,7,0
3,Q16,1544644794.822922,2433837,2,0
1,Q2,1544644794.951109,674516,6,0
1,Q2,1544644795.167782,664894,1,0
2,Q11,1544644795.281227,402780,8,0
3,Q16,1544644795.391437,2342794,7,0
5,Q19,1544644795.462723,747057,5,0
3,Q16,1544644795.475679,2301809,0,0
2,Q11,1544644795.525511,400935,6,0
1,Q2,1544644795.584422,668764,8,0
5,Q19,1544644795.732638,735400,1,0
3,Q16,1544644795.827293,2270140,6,0
3,Q16,1544644796.109852,2310099,5,0
3,Q16,1544644796.153303,2319922,8,0
4,Q17,1544644796.183692,638987,3,0
3,Q16,1544644796.358306,2320336,9,0
3,Q16,1544644796.368035,2294162,1,0
3,Q16,1544644796.720146,2378642,4,0
3,Q16,1544644796.722328,2316452,3,0
5,Q19,1544644797.156927,749238,2,0
4,Q17,1544644797.633862,667602,7,0
2,Q11,1544644797.677244,397278,0,0
3,Q16,1544644797.806151,2446079,2,0
1,Q2,1544644797.974177,668362,0,0
1,Q2,1544644797.997000,677687,6,0
1,Q2,1544644798.202394,691027,7,0
1,Q2,1544644798.320853,677099,5,0
2,Q11,1544644798.373147,402303,8,0
2,Q11,1544644798.542463,396671,0,0
1,Q2,1544644798.562028,717264,1,0
5,Q19,1544644798.575067,791669,6,0
1,Q2,1544644798.579408,674593,9,0
3,Q16,1544644798.676267,2327765,8,0
3,Q16,1544644798.793813,2449718,7,0
5,Q19,1544644798.839511,718660,0,0
5,Q19,1544644798.897152,751911,5,0
5,Q19,1544644798.938430,757434,3,0
5,Q19,1544644798.998116,738438,4,0
3,Q16,1544644799.154155,2331039,9,0
3,Q16,1544644799.179016,2306244,1,0
2,Q11,1544644799.266485,399365,6,0
2,Q11,1544644799.458817,397019,0,0
2,Q11,1544644799.549072,398942,5,0
3,Q16,1544644799.565371,2433639,6,0
5,Q19,1544644799.595793,749978,3,0
4,Q17,1544644799.637099,662285,4,0
5,Q19,1544644799.755602,753244,0,0
4,Q17,1544644799.848736,671897,5,0
3,Q16,1544644800.152844,2453034,2,0
5,Q19,1544644800.199313,750851,4,0
3,Q16,1544644800.245709,2463421,3,0
2,Q11,1544644800.409684,399285,0,0
1,Q2,1544644800.420564,687486,5,0
1,Q2,1544644800.709253,708130,0,0
2,Q11,1544644800.849604,398810,4,0
2,Q11,1544644800.903692,401762,8,0
3,Q16,1544644801.008857,2369401,5,0
1,Q2,1544644801.144517,693558,7,0
2,Q11,1544644801.148794,398221,4,0
4,Q17,1544644801.205307,615271,8,0
5,Q19,1544644801.318254,754901,0,0
3,Q16,1544644801.384943,2398447,9,0
3,Q16,1544644801.384943,2511444,1,0
2,Q11,1544644801.447175,400148,4,0
4,Q17,1544644801.720678,616421,8,0
4,Q17,1544644801.737890,667246,7,0
1,Q2,1544644801.746535,681657,4,0
2,Q11,1544644801.898248,402012,6,0
5,Q19,1544644801.973155,757097,0,0
3,Q16,1544644802.199864,2409930,6,0
5,Q19,1544644802.236727,747840,8,0
4,Q17,1544644802.305090,674271,7,0
4,Q17,1544644802.327853,670758,4,0
3,Q16,1544644802.505493,2405030,2,0
3,Q16,1544644802.609462,2301682,3,0
1,Q2,1544644802.630368,750407,0,0
4,Q17,1544644802.879825,679433,7,0
2,Q11,1544644802.884154,408036,8,0
4,Q17,1544644802.898228,679620,4,0
5,Q19,1544644803.192290,760005,8,0
5,Q19,1544644803.277569,771640,5,0
4,Q17,1544644803.281859,663340,0,0
1,Q2,1544644803.458948,719893,7,0
4,Q17,1544644803.478442,676847,4,0
3,Q16,1544644803.683545,2413132,9,0
3,Q16,1544644803.796937,2532175,1,0
4,Q17,1544644803.844595,656873,0,0
3,Q16,1544644803.852077,2385339,8,0
3,Q16,1544644803.948513,2409008,5,0
5,Q19,1544644804.054689,755103,4,0
1,Q2,1544644804.079275,702144,7,0
4,Q17,1544644804.401738,655945,0,0
5,Q19,1544644804.508992,792902,6,0
2,Q11,1544644804.680763,401378,7,0
2,Q11,1544644804.709003,400761,4,0
2,Q11,1544644804.811048,408405,2,0
4,Q17,1544644804.811048,656460,3,0
5,Q19,1544644804.957587,755837,0,0
1,Q2,1544644804.982219,709335,7,0
2,Q11,1544644805.010098,398152,4,0
1,Q2,1544644805.119370,690091,2,0
5,Q19,1544644805.201884,793565,6,0
1,Q2,1544644805.308007,699843,4,0
5,Q19,1544644805.366991,745031,3,0
3,Q16,1544644805.591511,2466904,7,0
5,Q19,1544644805.613220,753148,0,0
2,Q11,1544644805.708638,402177,2,0
4,Q17,1544644805.895335,693045,6,0
1,Q2,1544644805.907251,721536,4,0
4,Q17,1544644805.996744,635335,9,0
3,Q16,1544644806.010358,2557690,2,0
1,Q2,1544644806.012523,743925,3,0
2,Q11,1544644806.137398,403748,8,0
4,Q17,1544644806.229010,667025,1,0
2,Q11,1544644806.257328,403449,5,0
3,Q16,1544644806.266046,2486901,0,0
2,Q11,1544644806.440556,404467,8,0
4,Q17,1544644806.488800,691481,6,0
4,Q17,1544644806.528282,677483,4,0
4,Q17,1544644806.531576,631227,9,0
3,Q16,1544644806.561322,2447368,5,0
2,Q11,1544644806.656328,407554,3,0
2,Q11,1544644806.745899,404104,8,0
3,Q16,1544644806.795910,2479782,1,0
1,Q2,1544644806.963747,709932,3,0
4,Q17,1544644807.049828,622789,8,0
5,Q19,1544644807.062856,740149,9,0
4,Q17,1544644807.080116,689300,6,0
5,Q19,1544644807.105051,752449,4,0
4,Q17,1544644807.573240,632635,8,0
2,Q11,1544644807.574329,401189,3,0
2,Q11,1544644807.669263,402349,6,0
2,Q11,1544644807.702878,405097,9,0
4,Q17,1544644807.757440,686538,4,0
4,Q17,1544644807.875735,677415,3,0
4,Q17,1544644807.958804,700643,7,0
4,Q17,1544644807.972195,693305,6,0
4,Q17,1544644808.007910,673352,9,0
5,Q19,1544644808.105502,747549,8,0
1,Q2,1544644808.344157,725046,4,0
1,Q2,1544644808.453385,704047,3,0
1,Q2,1544644808.467775,668394,2,0
5,Q19,1544644808.559073,748474,7,0
5,Q19,1544644808.565567,792900,6,0
4,Q17,1544644808.580770,682459,9,0
1,Q2,1544644808.653019,726177,0,0
2,Q11,1544644808.752709,406411,8,0
2,Q11,1544644808.908246,397972,5,0
4,Q17,1544644808.969754,678017,4,0
2,Q11,1544644809.035356,399095,2,0
1,Q2,1544644809.057176,695528,3,0
3,Q16,1544644809.058269,2413651,8,0
3,Q16,1544644809.163567,2390750,9,0
3,Q16,1544644809.176092,2413946,1,0
5,Q19,1544644809.205980,771242,5,0
4,Q17,1544644809.208111,677896,7,0
1,Q2,1544644809.258677,737063,6,0
2,Q11,1544644809.279215,400237,0,0
1,Q2,1544644809.335206,652043,2,0
1,Q2,1544644809.547870,715075,4,0
2,Q11,1544644809.579288,399174,0,0
3,Q16,1544644809.652075,2468616,3,0
3,Q16,1544644809.786103,2360150,7,0
1,Q2,1544644809.876292,673446,5,0
3,Q16,1544644809.878451,2468844,0,0
3,Q16,1544644809.887091,2411877,2,0
1,Q2,1544644809.895750,652692,6,0
3,Q16,1544644810.162923,2432326,4,0
2,Q11,1544644810.449186,399154,6,0
1,Q2,1544644810.450287,682305,5,0
4,Q17,1544644810.748988,665071,6,0
1,Q2,1544644811.033233,699511,5,0
4,Q17,1544644811.313836,665777,6,0
2,Q11,1544644811.372355,403497,8,0
3,Q16,1544644811.454951,2418203,9,0
2,Q11,1544644811.490204,399630,1,0
3,Q16,1544644811.633357,2329029,5,0
3,Q16,1544644811.676207,2304809,8,0
3,Q16,1544644811.790056,2488038,1,0
1,Q2,1544644811.879605,674329,6,0
2,Q11,1544644812.041958,376401,3,0
2,Q11,1544644812.045495,399391,7,0
4,Q17,1544644812.199528,649811,2,0
