Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,Q18,1544650923.761401,7121061,2,0
1,Q2,1544650923.876932,690235,4,0
7,Q19,1544650923.921950,758083,8,0
2,Q11,1544650923.924161,414252,0,0
5,Q17,1544650924.238048,686775,0,0
5,Q17,1544650924.467178,702000,4,0
2,Q11,1544650924.580254,419188,8,0
4,Q16,1544650924.736503,2500930,6,0
7,Q19,1544650924.824492,754436,0,0
2,Q11,1544650924.900644,402649,8,0
5,Q17,1544650925.069415,774425,4,0
4,Q16,1544650925.203403,2378648,8,0
6,Q18,1544650925.476260,7345829,1,0
3,Q13,1544650925.478418,389320,0,0
5,Q17,1544650925.612712,710916,7,0
2,Q11,1544650925.744069,396400,4,0
5,Q17,1544650925.766659,642318,0,0
6,Q18,1544650925.828943,7386547,9,0
7,Q19,1544650926.040587,820357,4,0
4,Q16,1544650926.223629,2512054,7,0
6,Q18,1544650926.309223,7276037,0,0
2,Q11,1544650926.761588,411463,4,0
4,Q16,1544650926.761588,2375343,5,0
5,Q17,1544650927.073377,684925,4,0
5,Q17,1544650927.137341,686161,6,0
5,Q17,1544650927.481882,667015,8,0
2,Q11,1544650927.657907,406297,4,0
3,Q13,1544650927.723381,385878,6,0
7,Q19,1544650927.963908,751351,4,0
3,Q13,1544650928.009441,381437,6,0
7,Q19,1544650928.048470,736616,8,0
5,Q17,1544650928.290226,684765,6,0
1,Q2,1544650928.615312,674447,4,0
4,Q16,1544650928.635894,2339308,7,0
1,Q2,1544650928.685738,676478,8,0
8,Q22,1544650928.874253,226729,6,0
6,Q18,1544650929.000119,7135910,6,0
3,Q13,1544650929.036074,399122,5,0
2,Q11,1544650929.189758,449942,4,0
4,Q16,1544650929.262737,2485769,8,0
4,Q16,1544650929.335775,2412748,5,0
5,Q17,1544650929.539623,823177,4,0
4,Q16,1544650930.030113,2476935,3,0
7,Q19,1544650930.262907,839410,4,0
7,Q19,1544650930.782365,745924,2,0
7,Q19,1544650930.875985,762746,7,0
3,Q13,1544650931.002121,391286,4,0
1,Q2,1544650931.294033,692280,4,0
6,Q18,1544650931.428310,7107741,2,0
2,Q11,1544650931.538219,398696,7,0
3,Q13,1544650931.648484,397507,8,0
8,Q22,1544650931.648484,218500,5,0
2,Q11,1544650931.767798,403572,5,0
5,Q17,1544650931.837407,713090,7,0
2,Q11,1544650931.886340,406553,4,0
3,Q13,1544650931.946466,395358,8,0
4,Q16,1544650932.071784,2454438,5,0
8,Q22,1544650932.192629,220751,4,0
2,Q11,1544650932.242528,403348,8,0
6,Q18,1544650932.313289,7334374,4,0
4,Q16,1544650932.407053,2550816,3,0
3,Q13,1544650932.451122,388230,7,0
6,Q18,1544650932.545816,7463583,8,0
2,Q11,1544650932.722854,404731,1,0
3,Q13,1544650932.739185,389513,7,0
3,Q13,1544650933.027715,397062,1,0
8,Q22,1544650933.028808,221254,7,0
2,Q11,1544650933.116330,402656,9,0
2,Q11,1544650933.150130,396512,7,0
2,Q11,1544650933.323230,413188,1,0
7,Q19,1544650933.418280,800756,9,0
7,Q19,1544650933.446300,784351,7,0
4,Q16,1544650933.485438,2375123,0,0
8,Q22,1544650933.636688,221941,1,0
5,Q17,1544650933.758648,671041,1,0
4,Q16,1544650934.118873,2416098,9,0
1,Q2,1544650934.130849,638848,7,0
7,Q19,1544650934.329949,730960,1,0
4,Q16,1544650934.426254,2424281,5,0
3,Q13,1544650934.670519,378049,7,0
1,Q2,1544650934.858738,666328,3,0
4,Q16,1544650934.949037,2300346,7,0
7,Q19,1544650934.960975,730204,1,0
3,Q13,1544650935.425302,382698,3,0
6,Q18,1544650935.591127,7405655,1,0
2,Q11,1544650935.708118,395845,3,0
1,Q2,1544650935.760098,736751,0,0
4,Q16,1544650936.010181,2300636,3,0
2,Q11,1544650936.035317,392167,6,0
1,Q2,1544650936.327082,662928,6,0
4,Q16,1544650936.396414,2439672,0,0
5,Q17,1544650936.435420,692801,9,0
4,Q16,1544650936.750289,2533470,5,0
1,Q2,1544650936.890126,717135,6,0
7,Q19,1544650937.027671,726023,9,0
2,Q11,1544650937.150030,392112,7,0
8,Q22,1544650937.442262,220432,7,0
7,Q19,1544650937.507323,745432,6,0
1,Q2,1544650937.562717,660661,7,0
2,Q11,1544650937.653670,401896,9,0
8,Q22,1544650937.956284,221534,9,0
5,Q17,1544650938.078175,740462,9,0
4,Q16,1544650938.122768,2631041,7,0
5,Q17,1544650938.152135,732972,6,0
5,Q17,1544650938.210646,783032,3,0
5,Q17,1544650938.436015,697713,2,0
7,Q19,1544650938.718767,738751,9,0
7,Q19,1544650938.736178,756013,0,0
8,Q22,1544650938.785112,219378,6,0
6,Q18,1544650938.893397,7284304,3,0
6,Q18,1544650938.904168,7273889,6,0
4,Q16,1544650939.032969,2358872,2,0
8,Q22,1544650939.183619,220410,5,0
1,Q2,1544650939.304521,855129,5,0
8,Q22,1544650939.357037,222373,9,0
3,Q13,1544650939.392776,478862,0,0
4,Q16,1544650939.480057,2468477,9,0
7,Q19,1544650939.548054,887030,4,0
7,Q19,1544650939.772003,749366,0,0
4,Q16,1544650939.909548,2340935,8,0
5,Q17,1544650940.059883,665136,5,0
1,Q2,1544650940.334907,693088,4,0
3,Q13,1544650940.421628,383640,0,0
1,Q2,1544650940.625425,694986,5,0
3,Q13,1544650940.653613,379396,7,0
3,Q13,1544650940.704384,384538,0,0
5,Q17,1544650940.928218,675680,4,0
5,Q17,1544650940.933640,648830,7,0
2,Q11,1544650940.988959,402517,0,0
4,Q16,1544650941.220380,2432873,5,0
3,Q13,1544650941.291882,386842,0,0
3,Q13,1544650941.291882,386855,2,0
2,Q11,1544650941.482168,396246,7,0
1,Q2,1544650941.503837,707879,4,0
3,Q13,1544650941.578630,386342,0,0
8,Q22,1544650941.578630,223745,2,0
7,Q19,1544650941.701973,748173,2,0
5,Q17,1544650941.778564,663581,7,0
2,Q11,1544650941.847920,403424,9,0
8,Q22,1544650941.865289,221022,0,0
8,Q22,1544650941.985719,222262,0,0
2,Q11,1544650942.108124,403961,0,0
2,Q11,1544650942.111388,400729,4,0
3,Q13,1544650942.150458,382165,8,0
7,Q19,1544650942.151536,738088,9,0
5,Q17,1544650942.341743,760667,7,0
4,Q16,1544650942.350405,2449361,2,0
3,Q13,1544650942.412193,382720,0,0
5,Q17,1544650942.412193,745484,4,0
4,Q16,1544650942.431697,2296660,8,0
3,Q13,1544650942.694209,384991,0,0
3,Q13,1544650942.789640,398239,9,0
8,Q22,1544650942.896717,222111,1,0
1,Q2,1544650942.979282,644447,0,0
3,Q13,1544650943.002059,388979,7,0
3,Q13,1544650943.019414,384326,1,0
1,Q2,1544650943.057332,709063,4,0
5,Q17,1544650943.087616,633921,9,0
1,Q2,1544650943.291141,654615,7,0
8,Q22,1544650943.303052,220018,1,0
4,Q16,1544650943.423315,2496282,1,0
1,Q2,1544650943.524104,647129,0,0
5,Q17,1544650943.553363,657441,5,0
4,Q16,1544650943.620975,2475411,9,0
7,Q19,1544650943.666060,740484,4,0
3,Q13,1544650943.845631,383590,7,0
8,Q22,1544650944.071202,220609,0,0
2,Q11,1544650944.110186,399687,5,0
2,Q11,1544650944.128605,396175,7,0
3,Q13,1544650944.191455,383507,0,0
4,Q16,1544650944.307088,2392298,4,0
4,Q16,1544650944.409672,2388627,5,0
8,Q22,1544650944.423770,222233,7,0
1,Q2,1544650944.545513,681487,7,0
4,Q16,1544650944.698769,2470523,2,0
5,Q17,1544650945.126552,710072,7,0
1,Q2,1544650945.736362,664590,7,0
5,Q17,1544650945.818994,823743,1,0
3,Q13,1544650945.996263,395880,9,0
8,Q22,1544650946.077018,222887,3,0
1,Q2,1544650946.078119,692198,6,0
8,Q22,1544650946.200467,221134,3,0
3,Q13,1544650946.292068,394481,9,0
8,Q22,1544650946.300726,221045,7,0
3,Q13,1544650946.321315,386597,3,0
1,Q2,1544650946.422077,652175,7,0
2,Q11,1544650946.542342,393985,1,0
2,Q11,1544650946.586777,399981,9,0
3,Q13,1544650946.598705,382608,4,0
3,Q13,1544650946.607374,373922,3,0
8,Q22,1544650946.697599,222659,5,0
3,Q13,1544650946.836033,383477,1,0
3,Q13,1544650946.881024,387758,3,0
2,Q11,1544650946.881024,395715,4,0
1,Q2,1544650946.886386,708827,9,0
8,Q22,1544650946.974420,220466,7,0
8,Q22,1544650947.068994,218617,2,0
3,Q13,1544650947.094839,386884,7,0
7,Q19,1544650947.119552,746247,1,0
5,Q17,1544650947.168832,662769,3,0
1,Q2,1544650947.176348,686579,4,0
8,Q22,1544650947.187141,219100,2,0
1,Q2,1544650947.306380,732511,2,0
2,Q11,1544650947.382229,392542,7,0
7,Q19,1544650947.495460,732781,9,0
8,Q22,1544650947.675133,220578,7,0
3,Q13,1544650947.731755,392896,3,0
3,Q13,1544650947.763324,390233,4,0
2,Q11,1544650948.024930,397485,3,0
