Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q11,1544646343.155284,397148,1,0
2,Q17,1544646343.215772,725332,6,0
2,Q17,1544646343.251419,725645,3,0
1,Q11,1544646343.296933,400223,5,0
1,Q11,1544646343.308917,407471,2,0
1,Q11,1544646343.422502,408133,9,0
2,Q17,1544646343.451621,702331,1,0
2,Q17,1544646343.458095,665000,8,0
1,Q11,1544646343.536583,406093,0,0
2,Q17,1544646343.564497,717430,4,0
1,Q11,1544646343.596650,399285,5,0
2,Q17,1544646343.600939,730578,7,0
2,Q17,1544646343.617059,734365,2,0
1,Q11,1544646343.731237,406613,9,0
2,Q17,1544646343.841268,696991,6,0
2,Q17,1544646343.843419,705976,0,0
1,Q11,1544646343.877741,398230,3,0
2,Q17,1544646343.895975,736355,5,0
1,Q11,1544646344.022228,405362,8,0
2,Q17,1544646344.037302,703715,9,0
2,Q17,1544646344.053396,679604,1,0
2,Q17,1544646344.175724,700909,3,0
1,Q11,1544646344.181088,410038,4,0
2,Q17,1544646344.231602,731806,7,0
1,Q11,1544646344.251988,402933,2,0
2,Q17,1544646344.327462,669994,8,0
1,Q11,1544646344.437461,399998,6,0
1,Q11,1544646344.450234,400834,0,0
2,Q17,1544646344.490953,710934,4,0
1,Q11,1544646344.533091,396212,5,0
2,Q17,1544646344.555692,685747,2,0
1,Q11,1544646344.633129,393492,1,0
1,Q11,1544646344.640711,406532,9,0
1,Q11,1544646344.738157,400117,6,0
1,Q11,1544646344.751037,399509,0,0
1,Q11,1544646344.776913,395336,3,0
1,Q11,1544646344.829678,395001,5,0
1,Q11,1544646344.863433,403605,7,0
1,Q11,1544646344.897833,402410,8,0
1,Q11,1544646344.927007,390464,1,0
1,Q11,1544646344.947486,413032,9,0
1,Q11,1544646345.038420,406202,6,0
1,Q11,1544646345.050232,400003,0,0
2,Q17,1544646345.072696,696431,3,0
2,Q17,1544646345.101606,702217,4,0
2,Q17,1544646345.125164,711495,5,0
2,Q17,1544646345.141198,688317,2,0
2,Q17,1544646345.166888,729506,7,0
1,Q11,1544646345.200069,398842,8,0
2,Q17,1544646345.217199,684927,1,0
1,Q11,1544646345.261078,400832,9,0
1,Q11,1544646345.343916,406388,6,0
2,Q17,1544646345.350374,710024,0,0
2,Q17,1544646345.498823,683606,8,0
1,Q11,1544646345.562043,399247,9,0
2,Q17,1544646345.650832,686366,6,0
2,Q17,1544646345.669179,711681,3,0
1,Q11,1544646345.703837,419844,4,0
2,Q17,1544646345.728566,695266,2,0
1,Q11,1544646345.736082,401094,5,0
2,Q17,1544646345.796429,732978,7,0
1,Q11,1544646345.801760,403064,1,0
2,Q17,1544646345.860853,709654,9,0
2,Q17,1544646345.960600,699315,0,0
2,Q17,1544646346.024102,720206,4,0
1,Q11,1544646346.038124,398312,5,0
1,Q11,1544646346.082279,407827,8,0
2,Q17,1544646346.104830,673236,1,0
1,Q11,1544646346.238224,402862,6,0
2,Q17,1544646346.280091,710339,3,0
2,Q17,1544646346.324209,689037,2,0
2,Q17,1544646346.336083,733161,5,0
2,Q17,1544646346.389433,656647,8,0
1,Q11,1544646346.428993,401146,7,0
2,Q17,1544646346.471015,706013,9,0
1,Q11,1544646346.540549,407947,6,0
1,Q11,1544646346.560769,401112,0,0
1,Q11,1544646346.643714,408944,4,0
1,Q11,1544646346.678215,397408,1,0
2,Q17,1544646346.729750,729397,7,0
1,Q11,1544646346.847804,406917,6,0
1,Q11,1544646346.861637,403263,0,0
2,Q17,1544646346.890464,707092,3,0
1,Q11,1544646346.913044,407133,2,0
2,Q17,1544646346.945416,675404,8,0
1,Q11,1544646346.952940,408906,4,0
2,Q17,1544646346.968998,711732,5,0
2,Q17,1544646346.975343,727569,1,0
2,Q17,1544646347.076197,701702,9,0
2,Q17,1544646347.154620,686753,6,0
1,Q11,1544646347.165364,402201,0,0
2,Q17,1544646347.219336,708092,2,0
2,Q17,1544646347.261655,737654,4,0
1,Q11,1544646347.359299,399719,7,0
1,Q11,1544646347.467641,401650,0,0
2,Q17,1544646347.497703,713427,3,0
1,Q11,1544646347.520386,404777,8,0
2,Q17,1544646347.580976,729523,5,0
1,Q11,1544646347.602924,404882,1,0
2,Q17,1544646347.658930,715936,7,0
2,Q17,1544646347.677293,693786,9,0
2,Q17,1544646347.741280,685094,6,0
1,Q11,1544646347.769477,401676,0,0
1,Q11,1544646347.825378,400719,8,0
2,Q17,1544646347.827539,683221,2,0
1,Q11,1544646347.899770,400449,4,0
1,Q11,1544646347.908413,404481,1,0
1,Q11,1544646348.070804,402515,0,0
2,Q17,1544646348.111690,711816,3,0
1,Q11,1544646348.126820,400967,8,0
2,Q17,1544646348.199817,729706,4,0
2,Q17,1544646348.210628,749874,5,0
1,Q11,1544646348.212784,404856,1,0
2,Q17,1544646348.270682,713899,9,0
2,Q17,1544646348.273904,747322,7,0
1,Q11,1544646348.326645,407528,6,0
2,Q17,1544646348.373864,698327,0,0
2,Q17,1544646348.411555,718965,2,0
2,Q17,1544646348.427754,671195,8,0
2,Q17,1544646348.517162,703395,1,0
1,Q11,1544646348.634235,408885,6,0
2,Q17,1544646348.723393,718863,3,0
1,Q11,1544646348.830041,399869,4,0
1,Q11,1544646348.860129,397336,5,0
1,Q11,1544646348.884787,398485,9,0
1,Q11,1544646348.921454,399142,7,0
2,Q17,1544646348.943043,684625,6,0
2,Q17,1544646348.971797,676417,0,0
2,Q17,1544646348.999455,652269,8,0
2,Q17,1544646349.030525,682915,2,0
2,Q17,1544646349.120993,685276,1,0
1,Q11,1544646349.129628,401820,4,0
2,Q17,1544646349.157732,716616,5,0
1,Q11,1544646349.183549,399350,9,0
1,Q11,1544646349.220206,400416,7,0
1,Q11,1544646349.342614,405747,3,0
1,Q11,1544646349.430890,401744,4,0
2,Q17,1544646349.482694,703432,9,0
1,Q11,1544646349.519967,400601,7,0
2,Q17,1544646349.527428,682307,6,0
2,Q17,1544646349.547835,664956,0,0
1,Q11,1544646349.551060,402115,8,0
1,Q11,1544646349.613539,407492,2,0
2,Q17,1544646349.648772,711761,3,0
1,Q11,1544646349.706896,404609,1,0
2,Q17,1544646349.731660,720241,4,0
1,Q11,1544646349.774680,396856,5,0
2,Q17,1544646349.820868,736458,7,0
1,Q11,1544646349.853132,401938,8,0
2,Q17,1544646349.920151,697790,2,0
1,Q11,1544646350.011573,404454,1,0
1,Q11,1544646350.071585,396036,5,0
1,Q11,1544646350.086553,397491,9,0
1,Q11,1544646350.109098,405306,6,0
1,Q11,1544646350.112316,402098,0,0
2,Q17,1544646350.155260,654881,8,0
2,Q17,1544646350.260916,696281,3,0
1,Q11,1544646350.316106,405351,1,0
2,Q17,1544646350.351865,731660,4,0
1,Q11,1544646350.368005,398495,5,0
2,Q17,1544646350.384040,702337,9,0
2,Q17,1544646350.414180,686496,6,0
2,Q17,1544646350.414180,683051,0,0
2,Q17,1544646350.457364,725280,7,0
1,Q11,1544646350.517764,406074,2,0
1,Q11,1544646350.621635,405090,1,0
1,Q11,1544646350.665996,398381,5,0
2,Q17,1544646350.710361,651761,8,0
2,Q17,1544646350.823928,737422,2,0
1,Q11,1544646350.857455,396477,3,0
2,Q17,1544646350.926627,674463,1,0
2,Q17,1544646350.964448,740871,5,0
2,Q17,1544646350.983916,717752,4,0
1,Q11,1544646350.986079,399368,9,0
1,Q11,1544646350.996877,402327,0,0
1,Q11,1544646351.001198,404977,6,0
2,Q17,1544646351.083281,734800,7,0
2,Q17,1544646351.153255,717876,3,0
1,Q11,1544646351.261489,401689,8,0
1,Q11,1544646351.285102,398849,9,0
1,Q11,1544646351.299040,401600,0,0
2,Q17,1544646351.305474,686004,6,0
2,Q17,1544646351.460939,721225,2,0
2,Q17,1544646351.500569,710308,1,0
1,Q11,1544646351.562724,402140,8,0
1,Q11,1544646351.583108,400219,9,0
2,Q17,1544646351.601338,686102,0,0
2,Q17,1544646351.602411,716554,4,0
1,Q11,1544646351.605629,397838,5,0
2,Q17,1544646351.718667,721989,7,0
2,Q17,1544646351.771283,709275,3,0
2,Q17,1544646351.865019,666984,8,0
2,Q17,1544646351.883371,701721,9,0
1,Q11,1544646351.890884,408346,6,0
1,Q11,1544646351.902674,399397,5,0
1,Q11,1544646352.081364,403397,2,0
2,Q17,1544646352.110491,713570,1,0
1,Q11,1544646352.186627,402476,0,0
2,Q17,1544646352.198436,685075,6,0
1,Q11,1544646352.201662,398209,5,0
2,Q17,1544646352.219790,711545,4,0
2,Q17,1544646352.340390,722215,7,0
1,Q11,1544646352.379843,396490,3,0
1,Q11,1544646352.384138,399493,2,0
1,Q11,1544646352.432543,398934,8,0
1,Q11,1544646352.485004,406864,9,0
2,Q17,1544646352.489266,694525,0,0
1,Q11,1544646352.499934,395918,5,0
1,Q11,1544646352.676222,397311,3,0
2,Q17,1544646352.683813,723660,2,0
1,Q11,1544646352.723918,404415,1,0
2,Q17,1544646352.731449,668846,8,0
1,Q11,1544646352.783277,407227,6,0
1,Q11,1544646352.791926,405649,9,0
2,Q17,1544646352.796262,754078,5,0
2,Q17,1544646352.831816,750229,4,0
2,Q17,1544646352.962526,762221,7,0
2,Q17,1544646352.973329,717403,3,0
2,Q17,1544646353.028507,692681,1,0
2,Q17,1544646353.083700,707248,0,0
1,Q11,1544646353.090177,408510,6,0
1,Q11,1544646353.097714,406407,9,0
2,Q17,1544646353.300420,655295,8,0
1,Q11,1544646353.306857,402230,2,0
1,Q11,1544646353.398805,406740,6,0
1,Q11,1544646353.404225,401354,9,0
2,Q17,1544646353.450163,727623,5,0
1,Q11,1544646353.481798,400776,4,0
1,Q11,1544646353.590931,396430,3,0
2,Q17,1544646353.609531,699873,2,0
2,Q17,1544646353.620527,684381,1,0
1,Q11,1544646353.623809,405963,7,0
1,Q11,1544646353.690392,407843,0,0
2,Q17,1544646353.705430,683052,6,0
1,Q11,1544646353.705430,406846,9,0
1,Q11,1544646353.782307,401531,4,0
2,Q17,1544646353.854927,649527,8,0
2,Q17,1544646353.887490,713646,3,0
2,Q17,1544646353.929900,708750,7,0
1,Q11,1544646353.997995,407523,0,0
1,Q11,1544646354.012125,406681,9,0
1,Q11,1544646354.078443,396118,5,0
1,Q11,1544646354.083876,399557,4,0
1,Q11,1544646354.204589,403954,1,0
1,Q11,1544646354.208899,399646,2,0
2,Q17,1544646354.289056,683808,6,0
1,Q11,1544646354.305166,406997,0,0
1,Q11,1544646354.318073,400563,9,0
1,Q11,1544646354.374389,397962,5,0
2,Q17,1544646354.383063,716481,4,0
2,Q17,1544646354.404748,654175,8,0
2,Q17,1544646354.500965,698144,3,0
2,Q17,1544646354.508568,681612,1,0
2,Q17,1544646354.508569,705232,2,0
1,Q11,1544646354.539350,406323,7,0
2,Q17,1544646354.611638,727406,0,0
2,Q17,1544646354.618071,704112,9,0
1,Q11,1544646354.672788,399589,5,0
1,Q11,1544646354.845324,405558,7,0
1,Q11,1544646354.873021,406674,6,0
1,Q11,1544646354.958736,400871,8,0
1,Q11,1544646354.971701,396530,5,0
2,Q17,1544646354.999640,722237,4,0
2,Q17,1544646355.089697,679255,1,0
1,Q11,1544646355.098332,397587,3,0
1,Q11,1544646355.113424,398772,2,0
2,Q17,1544646355.151830,709284,7,0
1,Q11,1544646355.179748,409273,6,0
2,Q17,1544646355.222922,702857,9,0
1,Q11,1544646355.239004,407024,0,0
2,Q17,1544646355.259397,654804,8,0
1,Q11,1544646355.267998,396254,5,0
1,Q11,1544646355.395335,397443,3,0
2,Q17,1544646355.411528,717465,2,0
1,Q11,1544646355.488469,408345,6,0
2,Q17,1544646355.545954,700373,0,0
2,Q17,1544646355.564395,773305,5,0
2,Q17,1544646355.621726,732826,4,0
1,Q11,1544646355.669329,404093,1,0
2,Q17,1544646355.693087,704019,3,0
2,Q17,1544646355.761204,746658,7,0
1,Q11,1544646355.796670,406835,6,0
1,Q11,1544646355.813786,403188,8,0
2,Q17,1544646355.825593,699441,9,0
1,Q11,1544646355.972997,404596,1,0
1,Q11,1544646356.028804,402140,2,0
2,Q17,1544646356.102789,685846,6,0
1,Q11,1544646356.116708,401659,8,0
2,Q17,1544646356.145699,686237,0,0
1,Q11,1544646356.237828,396717,5,0
2,Q17,1544646356.255008,695161,4,0
2,Q17,1544646356.277693,694705,1,0
1,Q11,1544646356.297001,401126,3,0
1,Q11,1544646356.330234,400992,2,0
2,Q17,1544646356.408480,721379,7,0
1,Q11,1544646356.419230,399642,8,0
2,Q17,1544646356.425674,696645,9,0
1,Q11,1544646356.534577,396370,5,0
1,Q11,1544646356.598282,404839,3,0
2,Q17,1544646356.630745,707391,2,0
1,Q11,1544646356.688042,406900,6,0
1,Q11,1544646356.719465,400539,8,0
1,Q11,1544646356.732463,405572,0,0
2,Q17,1544646356.830634,734955,5,0
2,Q17,1544646356.850025,719526,4,0
1,Q11,1544646356.872730,402716,1,0
2,Q17,1544646356.902929,716264,3,0
1,Q11,1544646356.994504,408106,6,0
1,Q11,1544646357.019409,400640,8,0
1,Q11,1544646357.022664,397314,9,0
2,Q17,1544646357.029169,742291,7,0
2,Q17,1544646357.037855,709409,0,0
1,Q11,1544646357.175477,405212,1,0
2,Q17,1544646357.237790,708671,2,0
1,Q11,1544646357.303217,407100,6,0
2,Q17,1544646357.320369,724414,9,0
1,Q11,1544646357.320369,396945,8,0
1,Q11,1544646357.465228,397873,5,0
1,Q11,1544646357.469553,393547,4,0
2,Q17,1544646357.480372,699845,1,0
2,Q17,1544646357.519317,717333,3,0
2,Q17,1544646357.610085,685355,6,0
2,Q17,1544646357.617672,652971,8,0
1,Q11,1544646357.646837,409419,0,0
2,Q17,1544646357.671700,751685,7,0
2,Q17,1544646357.762728,746559,5,0
2,Q17,1544646357.762728,728427,4,0
1,Q11,1544646357.845974,402269,2,0
1,Q11,1544646357.945581,398551,9,0
2,Q17,1544646357.956332,689321,0,0
1,Q11,1544646358.080369,404554,1,0
1,Q11,1544646358.136635,405041,3,0
2,Q17,1544646358.148500,732370,2,0
2,Q17,1544646358.171158,676871,8,0
2,Q17,1544646358.195990,681619,6,0
1,Q11,1544646358.244403,400060,9,0
2,Q17,1544646358.324239,737503,7,0
2,Q17,1544646358.385529,687793,1,0
2,Q17,1544646358.392009,725134,4,0
2,Q17,1544646358.409297,747028,5,0
1,Q11,1544646358.442605,405069,3,0
1,Q11,1544646358.543759,403400,9,0
1,Q11,1544646358.545905,401243,0,0
1,Q11,1544646358.747826,405434,3,0
1,Q11,1544646358.748901,404364,8,0
1,Q11,1544646358.778005,405583,6,0
2,Q17,1544646358.781228,707661,2,0
1,Q11,1544646358.847977,400946,0,0
1,Q11,1544646358.847977,400905,9,0
1,Q11,1544646358.962120,399335,7,0
1,Q11,1544646358.973940,402999,1,0
2,Q17,1544646359.017044,696634,4,0
2,Q17,1544646359.052699,697648,3,0
1,Q11,1544646359.052699,399015,8,0
1,Q11,1544646359.055938,395669,5,0
2,Q17,1544646359.082915,681939,6,0
2,Q17,1544646359.148214,725429,9,0
2,Q17,1544646359.148214,673864,0,0
1,Q11,1544646359.260946,400818,7,0
1,Q11,1544646359.277139,404937,1,0
2,Q17,1544646359.350993,751306,5,0
2,Q17,1544646359.350993,664991,8,0
1,Q11,1544646359.388520,403461,2,0
1,Q11,1544646359.561480,401760,7,0
1,Q11,1544646359.581741,404595,1,0
2,Q17,1544646359.613711,729028,4,0
2,Q17,1544646359.650269,711862,3,0
1,Q11,1544646359.665387,406926,6,0
2,Q17,1544646359.691256,707473,2,0
2,Q17,1544646359.722375,681293,0,0
2,Q17,1544646359.774140,717128,9,0
2,Q17,1544646359.863737,748421,7,0
2,Q17,1544646359.886293,695463,1,0
1,Q11,1544646359.916553,401982,8,0
2,Q17,1544646359.972583,683217,6,0
1,Q11,1544646360.001793,398978,5,0
2,Q17,1544646360.218562,658671,8,0
2,Q17,1544646360.242305,714528,4,0
2,Q17,1544646360.261454,702790,3,0
1,Q11,1544646360.299087,403058,2,0
2,Q17,1544646360.301248,713816,5,0
1,Q11,1544646360.304487,407007,0,0
2,Q17,1544646360.391595,716170,9,0
1,Q11,1544646360.482574,402305,1,0
1,Q11,1544646360.511740,400941,7,0
1,Q11,1544646360.555957,405212,6,0
1,Q11,1544646360.601938,402408,2,0
1,Q11,1544646360.611487,405914,0,0
2,Q17,1544646360.777956,650961,8,0
1,Q11,1544646360.785438,402489,1,0
2,Q17,1544646360.813124,714740,7,0
1,Q11,1544646360.856794,401435,4,0
1,Q11,1544646360.861048,406126,6,0
2,Q17,1544646360.864289,701263,3,0
1,Q11,1544646360.903750,403211,2,0
2,Q17,1544646360.915479,719375,5,0
1,Q11,1544646360.917626,406161,0,0
2,Q17,1544646361.006918,723021,9,0
2,Q17,1544646361.087617,680023,1,0
1,Q11,1544646361.158496,401091,4,0
2,Q17,1544646361.167125,683768,6,0
1,Q11,1544646361.207818,400975,2,0
2,Q17,1544646361.223818,678795,0,0
1,Q11,1544646361.329293,400125,8,0
1,Q11,1544646361.427478,399251,7,0
1,Q11,1544646361.459750,399113,4,0
1,Q11,1544646361.465148,405110,3,0
2,Q17,1544646361.508186,687104,2,0
1,Q11,1544646361.534786,404860,5,0
2,Q17,1544646361.629547,645625,8,0
2,Q17,1544646361.630620,707856,9,0
1,Q11,1544646361.667129,404380,1,0
1,Q11,1544646361.726549,401779,7,0
1,Q11,1544646361.750416,407271,6,0
2,Q17,1544646361.758015,705680,4,0
2,Q17,1544646361.769943,709581,3,0
1,Q11,1544646361.802483,407036,0,0
2,Q17,1544646361.839367,732661,5,0
1,Q11,1544646361.970696,406159,1,0
1,Q11,1544646362.028214,399504,7,0
2,Q17,1544646362.057526,688300,6,0
1,Q11,1544646362.095476,400580,2,0
2,Q17,1544646362.109583,695235,0,0
2,Q17,1544646362.174574,670512,8,0
1,Q11,1544646362.238439,398979,9,0
2,Q17,1544646362.277407,690079,1,0
2,Q17,1544646362.328179,736608,7,0
2,Q17,1544646362.363793,736615,4,0
2,Q17,1544646362.378922,717904,3,0
2,Q17,1544646362.396241,714117,2,0
1,Q11,1544646362.472013,406897,5,0
2,Q17,1544646362.538138,709116,9,0
1,Q11,1544646362.646081,406240,6,0
1,Q11,1544646362.705721,402972,0,0
2,Q17,1544646362.745520,648699,8,0
1,Q11,1544646362.778938,404236,5,0
1,Q11,1544646362.866986,403895,1,0
2,Q17,1544646362.951814,686856,6,0
2,Q17,1544646362.964668,701984,7,0
1,Q11,1544646362.996937,403825,3,0
1,Q11,1544646363.000142,400339,4,0
1,Q11,1544646363.008759,402265,0,0
2,Q17,1544646363.009841,688145,2,0
1,Q11,1544646363.083800,405631,5,0
2,Q17,1544646363.147246,655611,9,0
2,Q17,1544646363.171027,689132,1,0
2,Q17,1544646363.293855,663491,8,0
1,Q11,1544646363.300377,401008,4,0
2,Q17,1544646363.300377,741586,3,0
1,Q11,1544646363.310149,402950,0,0
1,Q11,1544646363.389408,407278,5,0
2,Q17,1544646363.538041,686411,6,0
2,Q17,1544646363.566289,743120,7,0
2,Q17,1544646363.597789,704860,2,0
1,Q11,1544646363.602131,401438,4,0
2,Q17,1544646363.612984,692559,0,0
2,Q17,1544646363.697079,746810,5,0
2,Q17,1544646363.703570,650222,9,0
2,Q17,1544646363.760501,680052,1,0
1,Q11,1544646363.857583,401092,8,0
1,Q11,1544646363.903946,400114,4,0
2,Q17,1544646363.941675,719852,3,0
2,Q17,1544646364.123938,700232,6,0
1,Q11,1544646364.158585,400784,8,0
2,Q17,1544646364.203076,689133,2,0
2,Q17,1544646364.204163,706383,4,0
1,Q11,1544646364.205248,400860,0,0
1,Q11,1544646364.209593,396423,7,0
2,Q17,1544646364.253931,649372,9,0
2,Q17,1544646364.340164,696728,1,0
2,Q17,1544646364.343396,729569,5,0
1,Q11,1544646364.459484,401179,8,0
1,Q11,1544646364.506981,398753,7,0
2,Q17,1544646364.506981,714763,0,0
2,Q17,1544646364.561845,711481,3,0
1,Q11,1544646364.723722,399811,6,0
2,Q17,1544646364.760669,650408,8,0
2,Q17,1544646364.792177,722113,2,0
1,Q11,1544646364.803035,403509,9,0
1,Q11,1544646364.805216,401118,7,0
2,Q17,1544646364.810608,722418,4,0
1,Q11,1544646364.937003,404109,1,0
1,Q11,1544646364.972778,403959,5,0
2,Q17,1544646365.023706,697548,6,0
1,Q11,1544646365.105783,401375,7,0
1,Q11,1544646365.105783,403063,9,0
1,Q11,1544646365.120759,403481,0,0
2,Q17,1544646365.173171,715627,3,0
2,Q17,1544646365.241281,685961,1,0
2,Q17,1544646365.275985,761486,5,0
2,Q17,1544646365.311763,667340,8,0
1,Q11,1544646365.407878,401053,7,0
2,Q17,1544646365.408951,653789,9,0
2,Q17,1544646365.414321,732868,2,0
2,Q17,1544646365.423990,728357,0,0
2,Q17,1544646365.433702,732334,4,0
2,Q17,1544646365.620955,697709,6,0
2,Q17,1544646365.709086,757101,7,0
2,Q17,1544646365.788188,721522,3,0
2,Q17,1544646365.826887,701285,1,0
2,Q17,1544646365.879257,668201,8,0
2,Q17,1544646365.937451,742650,5,0
2,Q17,1544646365.962982,664210,9,0
1,Q11,1544646366.047013,404053,2,0
1,Q11,1544646366.052330,398736,0,0
2,Q17,1544646366.065137,725060,4,0
1,Q11,1544646366.218380,408233,6,0
1,Q11,1544646366.350673,400762,0,0
2,Q17,1544646366.350673,692716,2,0
1,Q11,1544646366.365868,398729,7,0
1,Q11,1544646366.409216,404142,3,0
1,Q11,1544646366.428693,403231,1,0
1,Q11,1544646366.448083,399318,8,0
1,Q11,1544646366.527001,406257,6,0
2,Q17,1544646366.527001,657046,9,0
2,Q17,1544646366.579787,727637,5,0
1,Q11,1544646366.651322,401760,0,0
2,Q17,1544646366.664319,720200,7,0
2,Q17,1544646366.690337,709151,4,0
1,Q11,1544646366.713147,407005,3,0
2,Q17,1544646366.731556,704614,1,0
1,Q11,1544646366.747793,400556,8,0
2,Q17,1544646366.833278,683028,6,0
1,Q11,1544646366.942812,401211,2,0
1,Q11,1544646366.952576,401065,0,0
2,Q17,1544646367.020737,713624,3,0
1,Q11,1544646367.048829,400061,8,0
1,Q11,1544646367.084386,407121,9,0
1,Q11,1544646367.207573,404558,5,0
1,Q11,1544646367.244337,400774,2,0
1,Q11,1544646367.254098,401497,0,0
2,Q17,1544646367.284392,722953,7,0
2,Q17,1544646367.299579,704170,4,0
1,Q11,1544646367.336139,404017,1,0
2,Q17,1544646367.349084,651187,8,0
2,Q17,1544646367.390585,652285,9,0
1,Q11,1544646367.416282,407162,6,0
2,Q17,1544646367.512130,721756,5,0
1,Q11,1544646367.544646,402243,2,0
1,Q11,1544646367.555476,401928,0,0
2,Q17,1544646367.634660,710128,3,0
1,Q11,1544646367.640087,404623,1,0
1,Q11,1544646367.723441,407293,6,0
1,Q11,1544646367.846862,398191,2,0
1,Q11,1544646367.857722,397370,0,0
1,Q11,1544646367.900046,397223,8,0
1,Q11,1544646367.903302,393805,4,0
1,Q11,1544646367.907642,389633,7,0
1,Q11,1544646367.943311,409511,9,0
2,Q17,1544646367.944392,687501,1,0
1,Q11,1544646368.030732,406150,6,0
2,Q17,1544646368.133432,724162,5,0
1,Q11,1544646368.145335,401216,2,0
2,Q17,1544646368.155078,688440,0,0
1,Q11,1544646368.197259,401219,4,0
2,Q17,1544646368.197259,663535,8,0
2,Q17,1544646368.197259,713294,7,0
2,Q17,1544646368.244739,735766,3,0
1,Q11,1544646368.253337,407952,9,0
2,Q17,1544646368.336571,674540,6,0
2,Q17,1544646368.446932,699404,2,0
1,Q11,1544646368.498893,401420,4,0
2,Q17,1544646368.532361,674827,1,0
1,Q11,1544646368.561354,412160,9,0
2,Q17,1544646368.743179,681987,0,0
1,Q11,1544646368.758343,404223,5,0
1,Q11,1544646368.761562,401006,8,0
1,Q11,1544646368.800316,399508,4,0
1,Q11,1544646368.810030,398789,7,0
1,Q11,1544646368.873552,405505,9,0
1,Q11,1544646368.880943,404279,3,0
2,Q17,1544646368.910777,692041,6,0
2,Q17,1544646369.046592,668810,2,0
2,Q17,1544646369.062849,705230,5,0
1,Q11,1544646369.062850,400202,8,0
1,Q11,1544646369.099652,399812,4,0
2,Q17,1544646369.107241,693749,1,0
1,Q11,1544646369.108326,399468,7,0
2,Q17,1544646369.178591,649455,9,0
1,Q11,1544646369.185101,406199,3,0
2,Q17,1544646369.324973,690507,0,0
1,Q11,1544646369.362868,399907,8,0
1,Q11,1544646369.399745,398288,4,0
1,Q11,1544646369.407363,397926,7,0
1,Q11,1544646369.490748,405900,3,0
1,Q11,1544646369.503712,396092,6,0
1,Q11,1544646369.615648,399045,2,0
1,Q11,1544646369.663483,398835,8,0
1,Q11,1544646369.667841,403800,5,0
2,Q17,1544646369.698165,689343,4,0
1,Q11,1544646369.701393,402137,1,0
1,Q11,1544646369.705697,397757,7,0
1,Q11,1544646369.728238,405029,9,0
2,Q17,1544646369.797154,697133,3,0
2,Q17,1544646369.800376,688664,6,0
1,Q11,1544646369.914852,403100,2,0
1,Q11,1544646369.914852,402977,0,0
2,Q17,1544646369.962590,659428,8,0
2,Q17,1544646369.971266,714890,5,0
2,Q17,1544646370.002655,744721,7,0
1,Q11,1544646370.003731,404578,1,0
1,Q11,1544646370.033013,406040,9,0
1,Q11,1544646370.217377,404732,0,0
1,Q11,1544646370.217377,404501,2,0
2,Q17,1544646370.287803,719809,4,0
2,Q17,1544646370.308403,666244,1,0
2,Q17,1544646370.339739,644601,9,0
2,Q17,1544646370.388386,695248,6,0
2,Q17,1544646370.393809,724359,3,0
2,Q17,1544646370.521668,728630,2,0
1,Q11,1544646370.521668,407117,8,0
1,Q11,1544646370.522748,405729,0,0
